,rule,type,coef,support,importance
0,Pregnancies_Low,linear,-0.05247720982523187,1.0,0.02501148414620515
3,Glucose_Low,linear,-1.3096007801282394,1.0,0.5392967154218411
5,Glucose_High,linear,1.1308068426711333,1.0,0.445539485128403
12,BMI_Low,linear,-0.9294282064259176,1.0,0.43519106289778714
15,DiabetesPedigreeFunction_Low,linear,-0.19416011106392353,1.0,0.09399735958104478
18,Age_Low,linear,-0.5959259931835853,1.0,0.2802601800846874
180,Pregnancies_Medium <= 0.5 & Glucose_High <= 0.5 & Pregnancies_High <= 0.5 & BMI_Low > 0.5 & SkinThickness_Medium <= 0.5 & Age_High <= 0.5,rule,-0.5145289071393585,0.15588235294117647,0.18664215718721464
371,Glucose_Low > 0.5 & BMI_Medium <= 0.5,rule,-0.054515137104054937,0.10914454277286136,0.016998936202297872
499,Glucose_High > 0.5 & Age_High <= 0.5 & BloodPressure_High <= 0.5 & SkinThickness_High > 0.5,rule,-0.03965061235309523,0.011976047904191617,0.004313108641833455
603,Glucose_High <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & Age_Medium > 0.5 & SkinThickness_High <= 0.5 & BloodPressure_Medium > 0.5 & SkinThickness_Medium > 0.5 & Pregnancies_High <= 0.5 & Glucose_Low <= 0.5,rule,-0.41542207792521474,0.023668639053254437,0.06315021549422169
1241,Glucose_High > 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & DiabetesPedigreeFunction_Medium > 0.5 & SkinThickness_High <= 0.5,rule,0.11466361299223168,0.04129793510324484,0.022815585706935124
2137,BMI_Low <= 0.5 & Glucose_High <= 0.5 & Glucose_Medium > 0.5 & Pregnancies_High <= 0.5 & SkinThickness_Medium <= 0.5 & BloodPressure_High <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & BMI_High <= 0.5 & Age_High <= 0.5 & Age_Low <= 0.5,rule,0.1686807119043382,0.02064896755162242,0.023987433784616482
2451,Glucose_High <= 0.5 & Glucose_Low > 0.5 & DiabetesPedigreeFunction_High <= 0.5 & Pregnancies_Low <= 0.5,rule,-0.08609851995702127,0.03903903903903904,0.01667623927064341
2699,Pregnancies_Low > 0.5 & Glucose_Low <= 0.5 & BloodPressure_Low <= 0.5 & Glucose_Medium > 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & BMI_Medium <= 0.5 & BloodPressure_High <= 0.5,rule,-0.018847749039552688,0.024539877300613498,0.002916086778923371
2783,Glucose_High <= 0.5 & Age_Low > 0.5 & BMI_Low <= 0.5 & BloodPressure_Low <= 0.5 & Pregnancies_High <= 0.5 & Glucose_Low <= 0.5 & Pregnancies_Medium <= 0.5 & BMI_High <= 0.5 & BloodPressure_High <= 0.5 & SkinThickness_Medium <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.08789186624333925,0.008797653958944282,0.008207545228395006
2827,Glucose_High <= 0.5 & Age_Low > 0.5 & BMI_Low > 0.5 & Pregnancies_Medium <= 0.5 & SkinThickness_Medium <= 0.5,rule,-0.06304320919240254,0.12609970674486803,0.020927930938445607
4096,Age_Low > 0.5 & BMI_High <= 0.5 & BMI_Low <= 0.5 & Glucose_High <= 0.5 & BloodPressure_Low <= 0.5 & SkinThickness_Low > 0.5 & BloodPressure_High <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & Glucose_Medium > 0.5,rule,0.0014776295977253137,0.011730205278592375,0.00015909485999779648
