,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
0,Outcome,¬ Age_Low,0.167910447761194,0.4838709677419355,0.7605713745151831,1,,,
1,Pregnancies_Medium,Outcome,0.1231343283582089,0.4817518248175182,1.3882740758182246,1,0,0,32
2,Outcome,Pregnancies_Medium,0.1231343283582089,0.3548387096774193,1.3882740758182246,1,,,
3,Glucose_Medium,¬ Age_Low,0.1809701492537313,0.3040752351097178,0.8762598173054235,1,1,81,81
4,Outcome,¬ Age_Low,0.1809701492537313,0.521505376344086,0.8762598173054235,1,,,
5,Glucose_High,Outcome,0.1529850746268656,0.7321428571428572,2.109831029185868,1,0,0,21
6,Outcome,Glucose_High,0.1529850746268656,0.4408602150537634,2.109831029185868,1,,,
7,BloodPressure_Medium,¬ Age_Low,0.2238805970149253,0.345821325648415,0.9965603792879056,1,1,89,89
8,Outcome,¬ Age_Low,0.2238805970149253,0.6451612903225806,0.9965603792879056,1,,,
9,SkinThickness_Low,¬ Age_Low,0.1343283582089552,0.3025210084033613,0.8717809704526971,1,1,56,56
10,Outcome,¬ Age_Low,0.1343283582089552,0.3870967741935484,0.8717809704526972,1,,,
11,SkinThickness_Medium,Outcome,0.1753731343283582,0.3775100401606426,1.0878783953016369,1,0,0,65
12,Outcome,SkinThickness_Medium,0.1753731343283582,0.5053763440860215,1.0878783953016369,1,,,
13,BMI_Medium,Outcome,0.2350746268656716,0.42,1.2103225806451614,1,0,0,74
14,Outcome,BMI_Medium,0.2350746268656716,0.6774193548387097,1.2103225806451614,1,,,
15,DiabetesPedigreeFunction_Low,¬ Age_Low,0.1902985074626865,0.3090909090909091,0.890713587487781,1,1,84,84
16,Outcome,¬ Age_Low,0.1902985074626865,0.5483870967741935,0.8907135874877811,1,,,
17,DiabetesPedigreeFunction_Medium,Outcome,0.1100746268656716,0.3806451612903226,1.0969129379118974,1,0,0,38
18,Outcome,DiabetesPedigreeFunction_Medium,0.1100746268656716,0.3172043010752688,1.0969129379118974,1,,,
19,Outcome,¬ Age_Low,0.1847014925373134,0.532258064516129,0.7794817556848228,1,,,
20,Age_Medium,Outcome,0.126865671641791,0.5230769230769231,1.5073614557485526,1,0,0,29
21,Outcome,Age_Medium,0.126865671641791,0.3655913978494624,1.5073614557485526,1,,,
22,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1026119402985074,0.4583333333333333,0.7204301075268817,2,,,
23,Pregnancies_Low ⊗ Outcome,¬ Age_Low,0.1026119402985074,0.611111111111111,0.9439641370477104,2,,,
24,Pregnancies_Low ⊗ BMI_Medium,Outcome,0.1156716417910447,0.3604651162790698,1.0387596899224807,2,0,0,52
25,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1156716417910447,0.492063492063492,0.7734487734487734,2,,,
26,Pregnancies_Low ⊗ Outcome,BMI_Medium,0.1156716417910447,0.6888888888888889,1.2308148148148148,2,,,
27,Outcome,Pregnancies_Low,0.1156716417910447,0.3333333333333333,1.0387596899224807,1,,,
28,Outcome,BMI_Medium,0.1156716417910447,0.3333333333333333,1.0387596899224807,1,,,
29,Pregnancies_Low ⊗ Outcome,Age_Low,0.126865671641791,0.7555555555555555,1.1064966605950213,2,,,
30,Outcome ⊗ Age_Low,Pregnancies_Low,0.126865671641791,0.6868686868686869,1.0796528333185225,2,,,
31,Outcome,¬ Age_Low,0.126865671641791,0.3655913978494624,0.6531899641577061,1,,,
32,Outcome,¬ Age_Low,0.126865671641791,0.3655913978494624,0.6531899641577061,1,,,
33,Glucose_Medium ⊗ BloodPressure_Medium,¬ Age_Low,0.1231343283582089,0.3219512195121951,0.9277734067663256,2,1,51,51
34,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1231343283582089,0.5499999999999999,0.9241379310344826,2,,,
35,Outcome ⊗ Glucose_Medium,BloodPressure_Medium,0.1231343283582089,0.6804123711340206,1.0510116165067294,2,,,
36,Outcome,¬ Age_Low,0.1231343283582089,0.3548387096774193,0.9277734067663256,1,,,
37,Outcome,¬ Age_Low,0.1231343283582089,0.3548387096774193,0.9277734067663256,1,,,
38,Glucose_Medium ⊗ BMI_Medium,Outcome,0.1194029850746268,0.3657142857142856,1.0538863287250382,2,0,0,41
39,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1194029850746268,0.5079365079365079,0.853460715529681,2,,,
40,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1194029850746268,0.6597938144329897,1.178831615120275,2,,,
41,Outcome,Glucose_Medium,0.1194029850746268,0.3440860215053763,1.0538863287250382,1,,,
42,Outcome,BMI_Medium,0.1194029850746268,0.3440860215053763,1.0538863287250382,1,,,
43,Glucose_High ⊗ BMI_Medium,Outcome,0.1044776119402985,0.7567567567567567,2.180761406567858,2,0,0,13
44,Outcome ⊗ BMI_Medium,Glucose_High,0.1044776119402985,0.4444444444444444,2.126984126984127,2,,,
45,Glucose_High ⊗ Outcome,BMI_Medium,0.1044776119402985,0.6829268292682926,1.2201626016260163,2,,,
46,Glucose_High,Outcome,0.1044776119402985,0.5,2.126984126984127,1,0,0,21
47,Glucose_High,BMI_Medium,0.1044776119402985,0.5,2.126984126984127,1,,,
48,Outcome,Glucose_High,0.1044776119402985,0.3010752688172043,2.180761406567858,1,,,
49,Outcome,BMI_Medium,0.1044776119402985,0.3010752688172043,2.180761406567858,1,,,
50,SkinThickness_Medium ⊗ BloodPressure_Medium,¬ Age_Low,0.1063432835820895,0.3433734939759036,0.9895064127477652,2,1,45,45
51,Outcome ⊗ BloodPressure_Medium,SkinThickness_Medium,0.1063432835820895,0.475,1.0224899598393575,2,,,
52,Outcome ⊗ SkinThickness_Medium,¬ Age_Low,0.1063432835820895,0.6063829787234042,0.9366607394690049,2,,,
53,Outcome,¬ Age_Low,0.1063432835820895,0.3064516129032258,0.9895064127477652,1,,,
54,Outcome,¬ Age_Low,0.1063432835820895,0.3064516129032258,0.9895064127477652,1,,,
55,BMI_Medium ⊗ BloodPressure_Medium,Outcome,0.1548507462686567,0.415,1.1959139784946236,2,0,0,50
56,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.6916666666666667,1.235777777777778,2,,,
57,Outcome ⊗ BMI_Medium,BloodPressure_Medium,0.1548507462686567,0.6587301587301587,1.0175197840903891,2,,,
58,Outcome,BMI_Medium,0.1548507462686567,0.4462365591397849,1.1959139784946236,1,,,
59,Outcome,BloodPressure_Medium,0.1548507462686567,0.4462365591397849,1.1959139784946236,1,,,
60,DiabetesPedigreeFunction_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.3031674208144796,0.8736437503040918,2,1,55,55
61,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.5583333333333333,0.9068686868686868,2,,,
62,Outcome ⊗ DiabetesPedigreeFunction_Low,BloodPressure_Medium,0.125,0.6568627450980392,1.014635248912245,2,,,
63,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8736437503040919,1,,,
64,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8736437503040919,1,,,
65,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.125,0.5583333333333333,0.8176684881602915,2,,,
66,Outcome ⊗ Age_Low,BloodPressure_Medium,0.125,0.6767676767676768,1.0453817716065557,2,,,
67,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8181155458356115,1,,,
68,Outcome,¬ Age_Low,0.125,0.3602150537634409,0.8181155458356115,1,,,
69,BMI_Medium ⊗ SkinThickness_Medium,Outcome,0.1287313432835821,0.4131736526946108,1.1906509561522118,2,0,0,44
70,Outcome ⊗ BMI_Medium,SkinThickness_Medium,0.1287313432835821,0.5476190476190477,1.1788104800152994,2,,,
71,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.7340425531914894,1.3114893617021277,2,,,
72,Outcome,BMI_Medium,0.1287313432835821,0.3709677419354839,1.1906509561522118,1,,,
73,Outcome,SkinThickness_Medium,0.1287313432835821,0.3709677419354839,1.1906509561522118,1,,,
74,BMI_Medium ⊗ DiabetesPedigreeFunction_Low,Outcome,0.125,0.3544973544973545,1.0215622688740968,2,0,0,44
75,Outcome ⊗ BMI_Medium,¬ Age_Low,0.125,0.5317460317460317,0.8636844636844637,2,,,
76,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.125,0.6568627450980392,1.1735947712418302,2,,,
77,Outcome,BMI_Medium,0.125,0.3602150537634409,1.0215622688740968,1,,,
78,Outcome,DiabetesPedigreeFunction_Low,0.125,0.3602150537634409,1.0215622688740968,1,,,
79,BMI_Medium ⊗ Age_Low,Outcome,0.1231343283582089,0.351063829787234,1.0116678105696637,2,0,0,45
80,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1231343283582089,0.5238095238095237,0.7671090294041112,2,,,
81,Outcome ⊗ Age_Low,BMI_Medium,0.1231343283582089,0.6666666666666666,1.1911111111111112,2,,,
82,Outcome,BMI_Medium,0.1231343283582089,0.3548387096774193,1.0116678105696637,1,,,
83,Outcome,Age_Low,0.1231343283582089,0.3548387096774193,1.0116678105696637,1,,,
