,rule,type,coef,support,importance
0,Pregnancies_Low,linear,-0.35582418525399484,1.0,0.1720898715562227
2,Pregnancies_High,linear,0.14587934204074193,1.0,0.04565771801029545
3,Glucose_Low,linear,-0.41701990018843055,1.0,0.16610364039451628
5,Glucose_High,linear,1.2829319483509258,1.0,0.5110059901295567
12,BMI_Low,linear,-0.6261480878079848,1.0,0.29093009808088743
15,DiabetesPedigreeFunction_Low,linear,-0.41713356963011844,1.0,0.20111446797288743
18,Age_Low,linear,-0.3057618356908227,1.0,0.14440417141726317
19,Age_Medium,linear,0.027512234877849966,1.0,0.01176124076593319
460,Glucose_High <= 0.5 & BMI_High <= 0.5 & Pregnancies_High > 0.5 & Age_Low <= 0.5 & SkinThickness_Medium <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & Glucose_Low <= 0.5,rule,-0.03300630919976077,0.011976047904191617,0.0035903555833331855
683,Glucose_High <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & Glucose_Medium > 0.5 & Pregnancies_High <= 0.5 & SkinThickness_High <= 0.5 & BloodPressure_High <= 0.5 & BloodPressure_Low > 0.5,rule,-0.5310377231372866,0.03188405797101449,0.09329875617106358
1124,Age_Medium <= 0.5 & BMI_Low > 0.5 & Pregnancies_Medium <= 0.5 & Age_High <= 0.5 & BloodPressure_Medium <= 0.5,rule,-0.14137139282619599,0.08285714285714285,0.03897131026750369
1335,BMI_Low <= 0.5 & Pregnancies_Medium <= 0.5 & Age_Medium <= 0.5 & Age_Low > 0.5 & Glucose_High <= 0.5 & BMI_Medium > 0.5 & Pregnancies_Low > 0.5 & SkinThickness_Medium > 0.5 & Glucose_Medium > 0.5 & DiabetesPedigreeFunction_High <= 0.5 & BloodPressure_Low <= 0.5,rule,-0.04182810606374829,0.06325301204819277,0.010181692080607046
1339,BMI_Low <= 0.5 & Pregnancies_Medium <= 0.5 & Age_Medium <= 0.5 & Age_Low > 0.5 & Glucose_High > 0.5 & SkinThickness_High <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.3791873158010878,0.02108433734939759,0.05447615138896459
1633,Age_Low > 0.5 & Glucose_Low <= 0.5 & BMI_Low <= 0.5 & Glucose_High <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & Pregnancies_Medium <= 0.5 & BMI_High > 0.5 & BloodPressure_Medium <= 0.5,rule,0.20519928067889556,0.011627906976744186,0.021998184777018596
1987,Glucose_High <= 0.5 & BMI_Low <= 0.5 & Glucose_Medium > 0.5 & Pregnancies_Low <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & BloodPressure_Medium > 0.5 & BMI_High <= 0.5 & Pregnancies_Medium > 0.5 & SkinThickness_Medium <= 0.5 & SkinThickness_High <= 0.5,rule,0.30855846113440005,0.01775147928994083,0.040744165447269165
2168,BMI_Medium > 0.5 & BloodPressure_High <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & Glucose_High <= 0.5 & Pregnancies_Low <= 0.5 & Pregnancies_High <= 0.5 & SkinThickness_High <= 0.5 & SkinThickness_Low > 0.5 & Glucose_Low <= 0.5,rule,0.040624126044175174,0.011661807580174927,0.00436133810348294
