,rule,type,coef,support,importance
0,Pregnancies_Low,linear,-0.054816667663298145,1.0,0.026126507464372797
3,Glucose_Low,linear,-1.3083676734895993,1.0,0.5387889191757832
5,Glucose_High,linear,1.1300962733579638,1.0,0.44525951982045553
12,BMI_Low,linear,-0.931278542135753,1.0,0.4360574553299445
15,DiabetesPedigreeFunction_Low,linear,-0.19339208109353845,1.0,0.09362553867045859
18,Age_Low,linear,-0.5941527716800543,1.0,0.2794262453619297
181,Pregnancies_Medium <= 0.5 & Glucose_High <= 0.5 & Pregnancies_High <= 0.5 & BMI_Low > 0.5 & SkinThickness_Medium <= 0.5 & Age_High <= 0.5,rule,-0.4808898442144571,0.15588235294117647,0.17443979657551134
372,Glucose_Low > 0.5 & BMI_Medium <= 0.5,rule,-0.05556070674386519,0.10914454277286136,0.017324966228935593
499,Glucose_High > 0.5 & Age_High <= 0.5 & BloodPressure_High <= 0.5 & SkinThickness_High > 0.5,rule,-0.07197680629345365,0.011976047904191617,0.00782948274471311
601,Glucose_High <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & Age_Medium > 0.5 & SkinThickness_High <= 0.5 & BloodPressure_Medium > 0.5 & SkinThickness_Medium > 0.5 & Pregnancies_High <= 0.5 & Glucose_Low <= 0.5,rule,-0.4151904590767184,0.023668639053254437,0.06311500605068869
1233,Glucose_High > 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & DiabetesPedigreeFunction_Medium > 0.5 & SkinThickness_High <= 0.5,rule,0.11673908456623075,0.04129793510324484,0.023228559782521696
2120,BMI_Low <= 0.5 & Glucose_High <= 0.5 & Glucose_Medium > 0.5 & Pregnancies_High <= 0.5 & SkinThickness_Medium <= 0.5 & BloodPressure_High <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & BMI_High <= 0.5 & Age_High <= 0.5 & Age_Low <= 0.5,rule,0.16846498968902596,0.02064896755162242,0.023956756759974756
2431,Glucose_High <= 0.5 & Glucose_Low > 0.5 & DiabetesPedigreeFunction_High <= 0.5 & Pregnancies_Low <= 0.5,rule,-0.08686830107992345,0.03903903903903904,0.016825336539655112
2678,Pregnancies_Low > 0.5 & Glucose_Low <= 0.5 & BloodPressure_Low <= 0.5 & Glucose_Medium > 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & BMI_Medium <= 0.5 & BloodPressure_High <= 0.5,rule,-0.020143650644805017,0.024539877300613498,0.0031165861345722394
2762,Glucose_High <= 0.5 & Age_Low > 0.5 & BMI_Low <= 0.5 & BloodPressure_Low <= 0.5 & Pregnancies_High <= 0.5 & Glucose_Low <= 0.5 & Pregnancies_Medium <= 0.5 & BMI_High <= 0.5 & BloodPressure_High <= 0.5 & SkinThickness_Medium <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.09082958369625202,0.008797653958944282,0.008481876061196662
