,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
0,Outcome,¬ BMI_Medium,0.1585820895522388,0.4970760233918129,0.7767718616268563,1,,,
1,Pregnancies_Medium,Outcome,0.1119402985074626,0.4225352112676057,1.3244378552013838,1,0,0,27
2,Outcome,¬ BMI_Medium,0.166044776119403,0.52046783625731,0.8800339439555778,1,,,
3,Glucose_High,Outcome,0.1380597014925373,0.7115384615384616,2.230319388214125,1,0,0,29
4,Outcome,Glucose_High,0.1380597014925373,0.4327485380116959,2.230319388214125,1,,,
5,Outcome,¬ BMI_Medium,0.210820895522388,0.6608187134502924,0.9893822078473652,1,,,
6,Outcome,SkinThickness_Medium,0.166044776119403,0.52046783625731,1.1158830409356726,1,,,
7,BMI_Medium,Outcome,0.2276119402985074,0.4121621621621621,1.291923502449818,1,0,0,78
8,Outcome,BMI_Medium,0.2276119402985074,0.7134502923976608,1.291923502449818,1,,,
9,Outcome,¬ BMI_Medium,0.1567164179104477,0.4912280701754386,0.8176964149504196,1,,,
10,Outcome,¬ BMI_Medium,0.1716417910447761,0.5380116959064327,0.7879078388137921,1,,,
11,Age_Medium,Outcome,0.1063432835820895,0.4710743801652892,1.4765840220385675,1,0,0,38
12,Outcome ⊗ BloodPressure_Medium,¬ BMI_Medium,0.1007462686567164,0.4778761061946903,0.7467684924791661,2,,,
13,Pregnancies_Low ⊗ Outcome,¬ BMI_Medium,0.1007462686567164,0.6352941176470588,0.951166611896155,2,,,
14,Outcome ⊗ BMI_Medium,¬ BMI_Medium,0.1138059701492537,0.5,0.7813411078717201,2,,,
15,Pregnancies_Low ⊗ Outcome,BMI_Medium,0.1138059701492537,0.7176470588235293,1.2995230524642287,2,,,
16,Pregnancies_Low ⊗ Outcome,Age_Low,0.1231343283582089,0.776470588235294,1.137126325940212,2,,,
17,Outcome ⊗ Age_Low,Pregnancies_Low,0.1231343283582089,0.717391304347826,1.1210546330333375,2,,,
18,Outcome ⊗ BloodPressure_Medium,¬ BMI_Medium,0.1175373134328358,0.5575221238938054,0.9426872504955196,2,,,
19,Outcome ⊗ Glucose_Medium,BloodPressure_Medium,0.1175373134328358,0.7078651685393258,1.0598204758018956,2,,,
20,Outcome ⊗ BMI_Medium,¬ BMI_Medium,0.1175373134328358,0.5163934426229508,0.8731447484097844,2,,,
21,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1175373134328358,0.7078651685393258,1.2818098997874277,2,,,
22,Outcome ⊗ BloodPressure_Medium,SkinThickness_Medium,0.1007462686567164,0.4778761061946903,1.024566371681416,2,,,
23,Outcome ⊗ SkinThickness_Medium,¬ BMI_Medium,0.1007462686567164,0.6067415730337078,0.9084175506873392,2,,,
24,BMI_Medium ⊗ BloodPressure_Medium,Outcome,0.1548507462686567,0.4048780487804878,1.2690914277563827,2,0,0,45
25,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.7345132743362832,1.3300645778521885,2,,,
26,Outcome ⊗ BMI_Medium,BloodPressure_Medium,0.1548507462686567,0.6803278688524591,1.0185914461031231,2,,,
27,Outcome,BMI_Medium,0.1548507462686567,0.4853801169590643,1.2690914277563827,1,,,
28,Outcome,BloodPressure_Medium,0.1548507462686567,0.4853801169590643,1.2690914277563827,1,,,
29,Outcome ⊗ BloodPressure_Medium,¬ BMI_Medium,0.1082089552238805,0.5132743362831859,0.8543945473533777,2,,,
30,Outcome ⊗ DiabetesPedigreeFunction_Low,BloodPressure_Medium,0.1082089552238805,0.6904761904761904,1.0337855812716146,2,,,
31,Outcome ⊗ BloodPressure_Medium,¬ BMI_Medium,0.1194029850746268,0.5663716814159292,0.8294404951883553,2,,,
32,Outcome ⊗ Age_Low,BloodPressure_Medium,0.1194029850746268,0.6956521739130435,1.0415350983726015,2,,,
33,BMI_Medium ⊗ SkinThickness_Medium,Outcome,0.1287313432835821,0.4011627906976744,1.2574459404324767,2,0,0,39
34,Outcome ⊗ BMI_Medium,SkinThickness_Medium,0.1287313432835821,0.5655737704918034,1.2125901639344263,2,,,
35,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.7752808988764045,1.4038870331005162,2,,,
36,Outcome,BMI_Medium,0.1287313432835821,0.4035087719298246,1.2574459404324767,1,,,
37,Outcome,SkinThickness_Medium,0.1287313432835821,0.4035087719298246,1.2574459404324767,1,,,
38,Outcome ⊗ BMI_Medium,¬ BMI_Medium,0.1119402985074626,0.4918032786885246,0.8186539048976683,2,,,
39,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.1119402985074626,0.7142857142857143,1.2934362934362933,2,,,
40,Outcome ⊗ BMI_Medium,¬ BMI_Medium,0.1194029850746268,0.5245901639344263,0.7682522619367553,2,,,
41,Outcome ⊗ Age_Low,BMI_Medium,0.1194029850746268,0.6956521739130435,1.2596944770857814,2,,,
