,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
0,Glucose_High,Outcome,0.1380597014925373,0.7115384615384616,2.230319388214125,1,0,0,29
1,Outcome,BMI_Medium,0.2276119402985074,0.7134502923976608,1.291923502449818,1,,,
2,Pregnancies_Low ⊗ Outcome,BMI_Medium,0.1138059701492537,0.7176470588235293,1.2995230524642287,2,,,
3,Pregnancies_Low ⊗ Outcome,Age_Low,0.1231343283582089,0.776470588235294,1.137126325940212,2,,,
4,Outcome ⊗ Age_Low,Pregnancies_Low,0.1231343283582089,0.717391304347826,1.1210546330333375,2,,,
5,Outcome ⊗ Glucose_Medium,BloodPressure_Medium,0.1175373134328358,0.7078651685393258,1.0598204758018956,2,,,
6,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1175373134328358,0.7078651685393258,1.2818098997874277,2,,,
7,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1548507462686567,0.7345132743362832,1.3300645778521885,2,,,
8,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1287313432835821,0.7752808988764045,1.4038870331005162,2,,,
9,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.1119402985074626,0.7142857142857143,1.2934362934362933,2,,,
