,rule,type,coef,support,importance
0,Pregnancies_Low,linear,-0.35836724896518035,1.0,0.1703738531883201
3,Glucose_Low,linear,-1.2402388588997795,1.0,0.49400086022012246
5,Glucose_High,linear,1.3649010801828143,1.0,0.5455780920668776
10,SkinThickness_Medium,linear,0.013739947920588611,1.0,0.006859204881624756
12,BMI_Low,linear,-0.6660753561984176,1.0,0.3094816904838858
15,DiabetesPedigreeFunction_Low,linear,-0.3622510055393618,1.0,0.17621196334039527
18,Age_Low,linear,-0.20331928151587386,1.0,0.09476724690533213
19,Age_Medium,linear,0.07013613008829085,1.0,0.029575797223417293
244,Pregnancies_Medium <= 0.5 & Glucose_High > 0.5 & Age_Medium <= 0.5 & BMI_Low <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.41241591718911225,0.03235294117647059,0.07297108319471038
539,Glucose_High > 0.5 & SkinThickness_Low <= 0.5 & BloodPressure_Medium <= 0.5 & SkinThickness_Medium > 0.5 & Pregnancies_High <= 0.5,rule,0.11210335170634325,0.03592814371257485,0.020863669262949348
797,Glucose_High <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & BMI_Low > 0.5 & BloodPressure_High <= 0.5 & Pregnancies_Medium <= 0.5 & Age_High <= 0.5 & SkinThickness_Low > 0.5,rule,-0.22351872211944326,0.0927536231884058,0.06483984510965546
1351,Glucose_High <= 0.5 & Pregnancies_Low > 0.5 & Age_Low > 0.5 & BMI_Medium > 0.5 & DiabetesPedigreeFunction_Low > 0.5 & SkinThickness_Low <= 0.5,rule,-0.6776997927773569,0.09144542772861357,0.19534120382517287
1639,Glucose_Low > 0.5 & Age_High <= 0.5 & Age_Medium <= 0.5,rule,-0.3348757257911656,0.14739884393063585,0.11871447196362965
2416,BMI_Low > 0.5 & BloodPressure_Medium <= 0.5 & Pregnancies_High <= 0.5,rule,-0.48179833500205205,0.0943952802359882,0.14086716472805108
4341,BMI_Low <= 0.5 & Glucose_High <= 0.5 & Age_Low <= 0.5 & BMI_High <= 0.5 & BloodPressure_Low <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & DiabetesPedigreeFunction_Medium > 0.5 & Glucose_Low <= 0.5,rule,0.35077841724386943,0.02346041055718475,0.053094018330618636
4349,BMI_Low <= 0.5 & Glucose_High <= 0.5 & Age_Low <= 0.5 & BMI_High > 0.5 & Glucose_Low <= 0.5,rule,0.14540220389851338,0.011730205278592375,0.015655305841339368
