,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,frozenset({'Pregnancies_Low'}),frozenset({'Outcome'}),0.6361940298507462,0.34701492537313433,0.16791044776119404,0.2639296187683285,0.7605713745151832,-0.05285837603029625,0.8871231491942677,-0.4638929618768326
1,frozenset({'Outcome'}),frozenset({'Pregnancies_Low'}),0.34701492537313433,0.6361940298507462,0.16791044776119404,0.4838709677419355,0.7605713745151831,-0.05285837603029625,0.7048740671641792,-0.32527952705307783
2,frozenset({'Pregnancies_Medium'}),frozenset({'Outcome'}),0.2555970149253731,0.34701492537313433,0.12313432835820895,0.48175182481751827,1.3882740758182246,0.034438349298284696,1.259985284843389,0.37571200729095466
3,frozenset({'Outcome'}),frozenset({'Pregnancies_Medium'}),0.34701492537313433,0.2555970149253731,0.12313432835820895,0.3548387096774193,1.3882740758182246,0.034438349298284696,1.1538246268656716,0.42831168831168825
4,frozenset({'Glucose_Medium'}),frozenset({'Outcome'}),0.5951492537313433,0.34701492537313433,0.18097014925373134,0.30407523510971785,0.8762598173054235,-0.025555524615727354,0.9382983729998655,-0.258603078440351
5,frozenset({'Outcome'}),frozenset({'Glucose_Medium'}),0.34701492537313433,0.5951492537313433,0.18097014925373134,0.521505376344086,0.8762598173054235,-0.025555524615727354,0.8460925708535971,-0.1778068390971618
6,frozenset({'Glucose_High'}),frozenset({'Outcome'}),0.208955223880597,0.34701492537313433,0.15298507462686567,0.7321428571428572,2.109831029185868,0.08047449320561373,2.4378109452736325,0.664979291302347
7,frozenset({'Outcome'}),frozenset({'Glucose_High'}),0.34701492537313433,0.208955223880597,0.15298507462686567,0.44086021505376344,2.1098310291858677,0.08047449320561373,1.414753157290471,0.8055749128919861
8,frozenset({'BloodPressure_Medium'}),frozenset({'Outcome'}),0.6473880597014925,0.34701492537313433,0.22388059701492538,0.345821325648415,0.9965603792879056,-0.000772722209846255,0.9981754224472353,-0.009693476552265726
9,frozenset({'Outcome'}),frozenset({'BloodPressure_Medium'}),0.34701492537313433,0.6473880597014925,0.22388059701492538,0.6451612903225806,0.9965603792879056,-0.000772722209846255,0.9937245590230666,-0.005257922410117703
10,frozenset({'Outcome'}),frozenset({'SkinThickness_Low'}),0.34701492537313433,0.44402985074626866,0.13432835820895522,0.3870967741935484,0.8717809704526972,-0.01975662731120517,0.907109190887667,-0.18383210260396426
11,frozenset({'SkinThickness_Low'}),frozenset({'Outcome'}),0.44402985074626866,0.34701492537313433,0.13432835820895522,0.3025210084033613,0.8717809704526971,-0.01975662731120517,0.936207516633699,-0.2091994692613888
12,frozenset({'SkinThickness_Medium'}),frozenset({'Outcome'}),0.46455223880597013,0.34701492537313433,0.17537313432835822,0.3775100401606426,1.0878783953016367,0.014166573847182007,1.0489889263360617,0.15086366669137824
13,frozenset({'Outcome'}),frozenset({'SkinThickness_Medium'}),0.34701492537313433,0.46455223880597013,0.17537313432835822,0.5053763440860215,1.0878783953016367,0.014166573847182007,1.0825356911096689,0.12370820668693014
14,frozenset({'BMI_Medium'}),frozenset({'Outcome'}),0.5597014925373134,0.34701492537313433,0.23507462686567165,0.42000000000000004,1.2103225806451614,0.040849855201603946,1.1258363355635617,0.394673123486683
15,frozenset({'Outcome'}),frozenset({'BMI_Medium'}),0.34701492537313433,0.5597014925373134,0.23507462686567165,0.6774193548387097,1.2103225806451614,0.040849855201603946,1.3649253731343287,0.266122448979592
16,frozenset({'Outcome'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.34701492537313433,0.6156716417910447,0.19029850746268656,0.5483870967741935,0.8907135874877811,-0.023348741367787917,0.8510127931769723,-0.1581777023203169
17,frozenset({'DiabetesPedigreeFunction_Low'}),frozenset({'Outcome'}),0.6156716417910447,0.34701492537313433,0.19029850746268656,0.3090909090909091,0.890713587487781,-0.023348741367787917,0.9451099764336214,-0.2419913419913419
18,frozenset({'DiabetesPedigreeFunction_Medium'}),frozenset({'Outcome'}),0.2891791044776119,0.34701492537313433,0.11007462686567164,0.3806451612903226,1.0969129379118974,0.00972516150590333,1.0542988184079602,0.1242937853107346
19,frozenset({'Outcome'}),frozenset({'DiabetesPedigreeFunction_Medium'}),0.34701492537313433,0.2891791044776119,0.11007462686567164,0.3172043010752688,1.0969129379118974,0.00972516150590333,1.0410447761194028,0.13530266343825678
20,frozenset({'Outcome'}),frozenset({'Age_Low'}),0.34701492537313433,0.6828358208955224,0.18470149253731344,0.532258064516129,0.7794817556848228,-0.05225272889284918,0.6780751415337106,-0.30228343602754615
21,frozenset({'Age_Low'}),frozenset({'Outcome'}),0.6828358208955224,0.34701492537313433,0.18470149253731344,0.27049180327868855,0.7794817556848229,-0.05225272889284918,0.8951031360053665,-0.47145279819106833
22,frozenset({'Age_Medium'}),frozenset({'Outcome'}),0.24253731343283583,0.34701492537313433,0.12686567164179105,0.5230769230769231,1.5073614557485526,0.04270160392069504,1.3691622532498797,0.44436395247754273
23,frozenset({'Outcome'}),frozenset({'Age_Medium'}),0.34701492537313433,0.24253731343283583,0.12686567164179105,0.3655913978494624,1.5073614557485526,0.04270160392069504,1.1939666076397673,0.5154621848739497
160,"frozenset({'BloodPressure_Medium', 'Pregnancies_Low'})",frozenset({'Outcome'}),0.39552238805970147,0.34701492537313433,0.10261194029850747,0.259433962264151,0.7476161493203491,-0.03464023167743373,0.8817378077764048,-0.35834653607950456
161,"frozenset({'BloodPressure_Medium', 'Outcome'})",frozenset({'Pregnancies_Low'}),0.22388059701492538,0.6361940298507462,0.10261194029850747,0.4583333333333333,0.7204301075268817,-0.03981955892180887,0.6716417910447761,-0.3333333333333334
162,"frozenset({'Pregnancies_Low', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.16791044776119404,0.6473880597014925,0.10261194029850747,0.611111111111111,0.9439641370477105,-0.006091278681220752,0.9067164179104478,-0.06659056316590553
163,frozenset({'BloodPressure_Medium'}),"frozenset({'Pregnancies_Low', 'Outcome'})",0.6473880597014925,0.16791044776119404,0.10261194029850747,0.15850144092219023,0.9439641370477106,-0.006091278681220752,0.9888187487221427,-0.1440922190201727
164,frozenset({'Pregnancies_Low'}),"frozenset({'BloodPressure_Medium', 'Outcome'})",0.6361940298507462,0.22388059701492538,0.10261194029850747,0.16129032258064518,0.7204301075268817,-0.03981955892180887,0.9253731343283583,-0.5161290322580646
165,frozenset({'Outcome'}),"frozenset({'BloodPressure_Medium', 'Pregnancies_Low'})",0.34701492537313433,0.39552238805970147,0.10261194029850747,0.2956989247311828,0.747616149320349,-0.03464023167743373,0.8582659222969125,-0.3407985754400384
