,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,frozenset({'Outcome'}),frozenset({'Pregnancies_Low'}),0.3246268656716418,0.6548507462686567,0.16417910447761194,0.5057471264367817,0.7723090021940597,-0.048403040766317657,0.6983252342936481,-0.3038765788208557
1,frozenset({'Pregnancies_Low'}),frozenset({'Outcome'}),0.6548507462686567,0.3246268656716418,0.16417910447761194,0.25071225071225073,0.7723090021940597,-0.048403040766317657,0.901353498666364,-0.4606771350957397
2,frozenset({'Pregnancies_Medium'}),frozenset({'Outcome'}),0.23880597014925373,0.3246268656716418,0.11007462686567164,0.4609375,1.4198994252873562,0.03255179327244376,1.2528661042613023,0.3885011631771354
3,frozenset({'Outcome'}),frozenset({'Pregnancies_Medium'}),0.3246268656716418,0.23880597014925373,0.11007462686567164,0.339080459770115,1.4198994252873565,0.03255179327244376,1.1517196625567812,0.43786871429909174
4,frozenset({'Glucose_Medium'}),frozenset({'Outcome'}),0.6026119402985075,0.3246268656716418,0.16977611940298507,0.28173374613003094,0.8678694708373367,-0.02584790599242595,0.9402824240864641,-0.2769965310157039
5,frozenset({'Outcome'}),frozenset({'Glucose_Medium'}),0.3246268656716418,0.6026119402985075,0.16977611940298507,0.5229885057471264,0.8678694708373367,-0.02584790599242595,0.833078582988671,-0.18395759017043214
6,frozenset({'Glucose_High'}),frozenset({'Outcome'}),0.19962686567164178,0.3246268656716418,0.14365671641791045,0.719626168224299,2.2167794607369213,0.07885247271107151,2.408830845771144,0.6857990494354131
7,frozenset({'Outcome'}),frozenset({'Glucose_High'}),0.3246268656716418,0.19962686567164178,0.14365671641791045,0.4425287356321839,2.2167794607369213,0.07885247271107151,1.4357208801354053,0.8127287077563322
8,frozenset({'Outcome'}),frozenset({'BloodPressure_Medium'}),0.3246268656716418,0.6585820895522388,0.21455223880597016,0.6609195402298851,1.0035492168929698,0.0007587992871463667,1.0068934986086515,0.005236608215229463
9,frozenset({'BloodPressure_Medium'}),frozenset({'Outcome'}),0.6585820895522388,0.3246268656716418,0.21455223880597016,0.32577903682719545,1.0035492168929698,0.0007587992871463667,1.0017088925122288,0.010358755048705278
10,frozenset({'Outcome'}),frozenset({'SkinThickness_Low'}),0.3246268656716418,0.43470149253731344,0.11567164179104478,0.3563218390804598,0.819693157712989,-0.02544414123412786,0.8782316098081024,-0.245681252940781
11,frozenset({'SkinThickness_Low'}),frozenset({'Outcome'}),0.43470149253731344,0.3246268656716418,0.11567164179104478,0.26609442060085836,0.819693157712989,-0.02544414123412786,0.9202452649035525,-0.28011955855303483
