,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,frozenset({'Outcome'}),frozenset({'Glucose_Medium'}),0.31902985074626866,0.5914179104477612,0.166044776119403,0.52046783625731,0.8800339439555778,-0.022635191579416347,0.8520431379686932,-0.16679491125474502
1,frozenset({'Glucose_High'}),frozenset({'Outcome'}),0.19402985074626866,0.31902985074626866,0.13805970149253732,0.7115384615384616,2.230319388214125,0.07615838716863445,2.3606965174129355,0.6844344344344344
2,frozenset({'Outcome'}),frozenset({'BloodPressure_Medium'}),0.31902985074626866,0.667910447761194,0.21082089552238806,0.6608187134502924,0.9893822078473652,-0.0022624749387391285,0.9790916109109625,-0.015514977920992878
3,frozenset({'Outcome'}),frozenset({'SkinThickness_Medium'}),0.31902985074626866,0.4664179104477612,0.166044776119403,0.52046783625731,1.1158830409356726,0.01724353976386722,1.1127138696760102,0.15250115437894404
4,frozenset({'Outcome'}),frozenset({'BMI_Medium'}),0.31902985074626866,0.5522388059701493,0.22761194029850745,0.7134502923976608,1.2919235024498181,0.05143127645355311,1.5625951873286625,0.33182124410509756
5,frozenset({'Outcome'}),frozenset({'Age_Low'}),0.31902985074626866,0.6828358208955224,0.17164179104477612,0.5380116959064327,0.7879078388137921,-0.04620321897972823,0.6865199319856413,-0.28330558756989804
6,frozenset({'Glucose_Low'}),frozenset({'Pregnancies_Low'}),0.21455223880597016,0.6399253731343284,0.15485074626865672,0.7217391304347825,1.1278489035365697,0.017553324793940728,1.294018190298507,0.14432075093724053
7,frozenset({'Glucose_Medium'}),frozenset({'Pregnancies_Low'}),0.5914179104477612,0.6399253731343284,0.3917910447761194,0.662460567823344,1.0352153479688406,0.013327717754511026,1.0667631468824106,0.08325722983257228
8,frozenset({'Pregnancies_Low'}),frozenset({'Glucose_Medium'}),0.6399253731343284,0.5914179104477612,0.3917910447761194,0.6122448979591837,1.0352153479688406,0.013327717754511026,1.0537117046347213,0.09447322970639033
9,frozenset({'BloodPressure_Low'}),frozenset({'Pregnancies_Low'}),0.15671641791044777,0.6399253731343284,0.13059701492537312,0.8333333333333333,1.3022351797862,0.03031020271775449,2.1604477611940287,0.27522123893805295
10,frozenset({'BloodPressure_Medium'}),frozenset({'Pregnancies_Low'}),0.667910447761194,0.6399253731343284,0.4141791044776119,0.6201117318435754,0.9690375751258203,-0.013233738026286523,0.9478435030728707,-0.0877695184449885
11,frozenset({'Pregnancies_Low'}),frozenset({'BloodPressure_Medium'}),0.6399253731343284,0.667910447761194,0.4141791044776119,0.6472303206997083,0.9690375751258203,-0.013233738026286523,0.9413778216356232,-0.08150403018350225
12,frozenset({'SkinThickness_Low'}),frozenset({'Pregnancies_Low'}),0.44216417910447764,0.6399253731343284,0.2798507462686567,0.6329113924050632,0.9890393770528101,-0.0031013310314101927,0.9808929490478638,-0.019479241818063063
13,frozenset({'SkinThickness_Medium'}),frozenset({'Pregnancies_Low'}),0.4664179104477612,0.6399253731343284,0.29850746268656714,0.6399999999999999,1.0001166180758014,3.480730674976229e-05,1.0002072968490876,0.00021853146853102512
14,frozenset({'BMI_Low'}),frozenset({'Pregnancies_Low'}),0.3246268656716418,0.6399253731343284,0.22761194029850745,0.7011494252873564,1.0956737374752856,0.01987497215415457,1.204865097588978,0.12929082510642131
15,frozenset({'BMI_Medium'}),frozenset({'Pregnancies_Low'}),0.5522388059701493,0.6399253731343284,0.3246268656716418,0.5878378378378378,0.9186037349302655,-0.028764758298061965,0.8736236848544163,-0.1652007036622423
16,frozenset({'Pregnancies_Low'}),frozenset({'BMI_Medium'}),0.6399253731343284,0.5522388059701493,0.3246268656716418,0.5072886297376092,0.9186037349302654,-0.028764758298061965,0.9087697606641347,-0.197486020169192
17,frozenset({'Pregnancies_Low'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.6399253731343284,0.6007462686567164,0.3880597014925373,0.6064139941690961,1.0094344747659487,0.0036269213633325914,1.0144002211166387,0.025956556396970913
18,frozenset({'DiabetesPedigreeFunction_Low'}),frozenset({'Pregnancies_Low'}),0.6007462686567164,0.6399253731343284,0.3880597014925373,0.6459627329192547,1.009434474765949,0.0036269213633325914,1.0170528934275986,0.023409417685118623
19,frozenset({'DiabetesPedigreeFunction_Medium'}),frozenset({'Pregnancies_Low'}),0.30597014925373134,0.6399253731343284,0.19402985074626866,0.6341463414634146,0.990969209983645,-0.001768211182891527,0.9842039800995024,-0.012960506174099502
20,frozenset({'Pregnancies_Low'}),frozenset({'Age_Low'}),0.6399253731343284,0.6828358208955224,0.5578358208955224,0.8717201166180758,1.2766174385445044,0.12087185341946982,2.4724389416553594,0.6017640840799211
21,frozenset({'Age_Low'}),frozenset({'Pregnancies_Low'}),0.6828358208955224,0.6399253731343284,0.5578358208955224,0.8169398907103825,1.2766174385445044,0.12087185341946982,1.9669748273557586,0.6831792248672045
22,frozenset({'Pregnancies_Medium'}),frozenset({'Glucose_Medium'}),0.26492537313432835,0.5914179104477612,0.1417910447761194,0.5352112676056338,0.904962900430977,-0.0148905658275785,0.8790705563093623,-0.12500730524224163
23,frozenset({'Pregnancies_Medium'}),frozenset({'BloodPressure_Medium'}),0.26492537313432835,0.667910447761194,0.1884328358208955,0.7112676056338028,1.0649146274293806,0.01148641122744487,1.1501638150709863,0.08292707443333171
24,frozenset({'Pregnancies_Medium'}),frozenset({'BMI_Medium'}),0.26492537313432835,0.5522388059701493,0.1623134328358209,0.6126760563380281,1.1094404263418347,0.016011361104923127,1.1560379918588872,0.1341968609603826
25,frozenset({'Pregnancies_Medium'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.26492537313432835,0.6007462686567164,0.15671641791044777,0.591549295774648,0.9846907532149419,-0.002436511472488301,0.977483273288729,-0.020712510356255143
26,frozenset({'Glucose_Low'}),frozenset({'BloodPressure_Medium'}),0.21455223880597016,0.667910447761194,0.15671641791044777,0.7304347826086957,1.0936118532912316,0.013414736021385626,1.2319451131439576,0.10898088451532645
27,frozenset({'Glucose_Low'}),frozenset({'SkinThickness_Medium'}),0.21455223880597016,0.4664179104477612,0.11007462686567164,0.5130434782608695,1.0999652173913042,0.010003619959901969,1.0957489339019186,0.11570514110874014
28,frozenset({'Glucose_Low'}),frozenset({'BMI_Medium'}),0.21455223880597016,0.5522388059701493,0.11380597014925373,0.5304347826086956,0.9605170387779082,-0.004678102027177569,0.9535655058043115,-0.04973172987974123
29,frozenset({'Glucose_Low'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.21455223880597016,0.6007462686567164,0.14365671641791045,0.6695652173913044,1.1145557655954632,0.014765259523279117,1.2082678711704635,0.13085726624919017
30,frozenset({'Glucose_Low'}),frozenset({'Age_Low'}),0.21455223880597016,0.6828358208955224,0.166044776119403,0.7739130434782608,1.1333808505583274,0.019540822009356196,1.4028415614236507,0.14983052656863
31,frozenset({'BloodPressure_Medium'}),frozenset({'Glucose_Medium'}),0.667910447761194,0.5914179104477612,0.3843283582089552,0.5754189944134078,0.972948205064942,-0.010685843172198672,0.9623183424980363,-0.07725602697669713
32,frozenset({'Glucose_Medium'}),frozenset({'BloodPressure_Medium'}),0.5914179104477612,0.667910447761194,0.3843283582089552,0.6498422712933755,0.9729482050649421,-0.010685843172198672,0.9483998924297434,-0.06371409596546551
33,frozenset({'BloodPressure_High'}),frozenset({'Glucose_Medium'}),0.17537313432835822,0.5914179104477612,0.11007462686567164,0.6276595744680851,1.0612792804886233,0.006355814212519489,1.0973347547974415,0.07002070710944089
34,frozenset({'SkinThickness_Low'}),frozenset({'Glucose_Medium'}),0.44216417910447764,0.5914179104477612,0.28171641791044777,0.6371308016877637,1.0772937214657456,0.020212603029627962,1.1259762235334954,0.12861857405479624
35,frozenset({'SkinThickness_Medium'}),frozenset({'Glucose_Medium'}),0.4664179104477612,0.5914179104477612,0.2574626865671642,0.552,0.9333501577287068,-0.018385219425261723,0.9120135927505333,-0.11803351955307248
36,frozenset({'BMI_Low'}),frozenset({'Glucose_Medium'}),0.3246268656716418,0.5914179104477612,0.21455223880597016,0.6609195402298851,1.1175169513035281,0.02256209623524172,1.2049709081710096,0.1557050204179679
37,frozenset({'Glucose_Medium'}),frozenset({'BMI_Medium'}),0.5914179104477612,0.5522388059701493,0.30970149253731344,0.5236593059936909,0.9482479324750619,-0.016902428157718863,0.9400019768706139,-0.11783547682601306
