,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1,'Glucose_High','Outcome',0.19402985074626866,0.31902985074626866,0.13805970149253732,0.7115384615384616,2.230319388214125,0.07615838716863445,2.3606965174129355,0.6844344344344344
62,'SkinThickness_Low','BMI_Low',0.44216417910447764,0.3246268656716418,0.2294776119402985,0.5189873417721519,1.5987196275280082,0.08593924036533748,1.4040652003142184,0.6713435027326863
63,'BMI_Low','SkinThickness_Low',0.3246268656716418,0.44216417910447764,0.2294776119402985,0.7068965517241379,1.598719627528008,0.08593924036533748,1.9032045654082523,0.5545074787764451
100,"'SkinThickness_Medium', 'Outcome'",'BMI_Medium',0.166044776119403,0.5522388059701493,0.1287313432835821,0.7752808988764045,1.4038870331005162,0.03703497438182224,1.9925373134328357,0.34497292740654284
157,"'SkinThickness_Low', 'Pregnancies_Low'",'BMI_Low',0.2798507462686567,0.3246268656716418,0.166044776119403,0.5933333333333334,1.8277394636015327,0.07519770550233906,1.6607536090041597,0.6288641788438029
159,"'Pregnancies_Low', 'BMI_Low'",'SkinThickness_Low',0.22761194029850745,0.44216417910447764,0.166044776119403,0.7295081967213115,1.6498582001798436,0.06540292938293607,2.0623021257349614,0.5099603756174348
160,'BMI_Low',"'SkinThickness_Low', 'Pregnancies_Low'",0.3246268656716418,0.2798507462686567,0.166044776119403,0.5114942528735632,1.8277394636015327,0.07519770550233906,1.4741878841088674,0.6705568315848285
223,"'SkinThickness_Low', 'Glucose_Medium'",'BMI_Low',0.28171641791044777,0.3246268656716418,0.15298507462686567,0.543046357615894,1.672832457943214,0.06153235687235464,1.477990482370755,0.559961989230282
225,"'Glucose_Medium', 'BMI_Low'",'SkinThickness_Low',0.21455223880597016,0.44216417910447764,0.15298507462686567,0.7130434782608696,1.6126215373325994,0.05811776008019602,1.9439733152419716,0.4836625919703377
255,"'BloodPressure_Medium', 'BMI_Low'",'SkinThickness_Low',0.21082089552238806,0.44216417910447764,0.1455223880597015,0.6902654867256638,1.5611067547888429,0.052304939852973936,1.8010127931769724,0.4554464448081469
291,"'SkinThickness_Low', 'DiabetesPedigreeFunction_Low'",'BMI_Low',0.291044776119403,0.3246268656716418,0.15298507462686567,0.5256410256410257,1.6192160330091365,0.058504121185119176,1.4237595804759984,0.5394094993581515
293,"'DiabetesPedigreeFunction_Low', 'BMI_Low'",'SkinThickness_Low',0.2126865671641791,0.44216417910447764,0.15298507462686567,0.7192982456140351,1.6267673402916574,0.05894269325016707,1.9872901119402984,0.48936539128424456
294,"'SkinThickness_Low', 'Age_Low'",'BMI_Low',0.2891791044776119,0.3246268656716418,0.17350746268656717,0.6000000000000001,1.8482758620689659,0.07963215638226778,1.688432835820896,0.6456692913385829
296,"'Age_Low', 'BMI_Low'",'SkinThickness_Low',0.24253731343283583,0.44216417910447764,0.17350746268656717,0.7153846153846154,1.6179162609542355,0.06626615059033192,1.9599636950383217,0.5042110281264898
297,'BMI_Low',"'SkinThickness_Low', 'Age_Low'",0.3246268656716418,0.2891791044776119,0.17350746268656717,0.5344827586206897,1.8482758620689659,0.07963215638226778,1.5269485903814264,0.6795580110497239
324,"'Glucose_Low', 'Pregnancies_Low'","'BloodPressure_Medium', 'Age_Low'",0.15485074626865672,0.4533582089552239,0.10074626865671642,0.6506024096385542,1.435073627844712,0.030543411672978388,1.5645265054040143,0.35871964679911694
325,"'Glucose_Low', 'Age_Low'","'BloodPressure_Medium', 'Pregnancies_Low'",0.166044776119403,0.4141791044776119,0.10074626865671642,0.6067415730337078,1.4649255997570603,0.03197399198039652,1.489658848614072,0.38056176982351475
347,"'SkinThickness_Low', 'Glucose_Medium', 'Pregnancies_Low'",'BMI_Low',0.18470149253731344,0.3246268656716418,0.11380597014925373,0.6161616161616161,1.8980610704748635,0.05384690354199153,1.7595247446975646,0.5803353715721948
350,"'Glucose_Medium', 'Pregnancies_Low', 'BMI_Low'",'SkinThickness_Low',0.15485074626865672,0.44216417910447764,0.11380597014925373,0.7349397590361445,1.6621422398454575,0.04533651704165738,2.104562415196743,0.4713567111786631
351,"'Glucose_Medium', 'BMI_Low'","'SkinThickness_Low', 'Pregnancies_Low'",0.21455223880597016,0.2798507462686567,0.11380597014925373,0.5304347826086956,1.8954202898550725,0.053763366005791936,1.5336511885019346,0.6014563295821814
352,"'Pregnancies_Low', 'BMI_Low'","'SkinThickness_Low', 'Glucose_Medium'",0.22761194029850745,0.28171641791044777,0.11380597014925373,0.5,1.7748344370860927,0.04968394965471151,1.4365671641791045,0.5652173913043479
395,"'Pregnancies_Low', 'DiabetesPedigreeFunction_Medium'","'Glucose_Medium', 'Age_Low'",0.19402985074626866,0.417910447761194,0.11940298507462686,0.6153846153846153,1.4725274725274724,0.03831588327021608,1.5134328358208953,0.39814814814814814
397,"'SkinThickness_Low', 'BloodPressure_Medium', 'Pregnancies_Low'",'BMI_Low',0.1828358208955224,0.3246268656716418,0.10074626865671642,0.5510204081632653,1.697396199859254,0.041392849186901316,1.5042401628222521,0.5027904616945713
400,"'BloodPressure_Medium', 'Pregnancies_Low', 'BMI_Low'",'SkinThickness_Low',0.13992537313432835,0.44216417910447764,0.10074626865671642,0.7200000000000001,1.628354430379747,0.038876280908888394,1.9922707889125804,0.4486623282718728
454,"'SkinThickness_Low', 'DiabetesPedigreeFunction_Low', 'Pregnancies_Low'",'BMI_Low',0.17537313432835822,0.3246268656716418,0.11194029850746269,0.6382978723404256,1.9662509170946443,0.05500946758743596,1.8672080772607553,0.5959276018099549
457,"'DiabetesPedigreeFunction_Low', 'Pregnancies_Low', 'BMI_Low'",'SkinThickness_Low',0.14925373134328357,0.44216417910447764,0.11194029850746269,0.7500000000000001,1.6962025316455698,0.04594564490977947,2.23134328358209,0.48245614035087725
458,"'DiabetesPedigreeFunction_Low', 'BMI_Low'","'SkinThickness_Low', 'Pregnancies_Low'",0.2126865671641791,0.2798507462686567,0.11194029850746269,0.5263157894736842,1.880701754385965,0.052419803965248396,1.5203150912106136,0.59478672985782
459,"'SkinThickness_Low', 'Pregnancies_Low', 'Age_Low'",'BMI_Low',0.23694029850746268,0.3246268656716418,0.1455223880597015,0.6141732283464567,1.8919359218028782,0.06860520160392071,1.7504568991775815,0.6178296031596766
462,"'Pregnancies_Low', 'Age_Low', 'BMI_Low'",'SkinThickness_Low',0.20149253731343283,0.44216417910447764,0.1455223880597015,0.7222222222222222,1.6333802156586965,0.056429605702829136,2.00820895522388,0.4856218547807333
463,"'SkinThickness_Low', 'Pregnancies_Low'","'Age_Low', 'BMI_Low'",0.2798507462686567,0.24253731343283583,0.1455223880597015,0.52,2.144,0.0776481398975273,1.578047263681592,0.7409326424870466
464,"'SkinThickness_Low', 'Age_Low'","'Pregnancies_Low', 'BMI_Low'",0.2891791044776119,0.22761194029850745,0.1455223880597015,0.503225806451613,2.210893707033316,0.07970177099576745,1.5548071331653421,0.7705094555488258
466,"'Pregnancies_Low', 'BMI_Low'","'SkinThickness_Low', 'Age_Low'",0.22761194029850745,0.2891791044776119,0.1455223880597015,0.639344262295082,2.210893707033316,0.07970177099576745,1.970912483039349,0.7090920351789919
467,"'Age_Low', 'BMI_Low'","'SkinThickness_Low', 'Pregnancies_Low'",0.24253731343283583,0.2798507462686567,0.1455223880597015,0.6,2.144,0.0776481398975273,1.8003731343283582,0.7044334975369458
482,"'Pregnancies_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Age_Low'",0.29850746268656714,0.35074626865671643,0.17723880597014927,0.5937500000000001,1.6928191489361704,0.07253842726665183,1.5981630309988524,0.5834266517357223
483,"'BMI_Medium', 'Pregnancies_Low'","'Age_Low', 'SkinThickness_Medium'",0.3246268656716418,0.31716417910447764,0.17723880597014927,0.5459770114942529,1.7214334009465855,0.07427879260414347,1.5039675042508973,0.620529223611515
484,"'Age_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Pregnancies_Low'",0.31716417910447764,0.3246268656716418,0.17723880597014927,0.5588235294117647,1.7214334009465857,0.07427879260414347,1.5308457711442787,0.6137474834627553
485,"'BMI_Medium', 'Age_Low'","'Pregnancies_Low', 'SkinThickness_Medium'",0.35074626865671643,0.29850746268656714,0.17723880597014927,0.5053191489361702,1.6928191489361706,0.07253842726665183,1.418070935644359,0.6303690260133092
496,"'Pregnancies_Low', 'BMI_Low'","'DiabetesPedigreeFunction_Low', 'Age_Low'",0.22761194029850745,0.40111940298507465,0.13059701492537312,0.5737704918032787,1.430423179565383,0.03929744932056135,1.4050660160734787,0.3895790200138025
537,"'SkinThickness_Low', 'Glucose_Medium', 'Age_Low'",'BMI_Low',0.1865671641791045,0.3246268656716418,0.11567164179104478,0.62,1.9098850574712645,0.055106928046335484,1.777297721916732,0.5856762355726546
540,"'Glucose_Medium', 'Age_Low', 'BMI_Low'",'SkinThickness_Low',0.16044776119402984,0.44216417910447764,0.11567164179104478,0.7209302325581396,1.6304582474732607,0.044727389173535304,1.9989116915422886,0.46057347670250887
542,"'Glucose_Medium', 'BMI_Low'","'SkinThickness_Low', 'Age_Low'",0.21455223880597016,0.2891791044776119,0.11567164179104478,0.5391304347826087,1.8643478260869566,0.05362761750946759,1.5423472261334834,0.5902612826603325
559,"'SkinThickness_Low', 'BloodPressure_Medium', 'Age_Low'",'BMI_Low',0.1865671641791045,0.3246268656716418,0.10261194029850747,0.55,1.6942528735632185,0.042047226553798174,1.5008291873963517,0.5037531276063386
562,"'BloodPressure_Medium', 'Age_Low', 'BMI_Low'",'SkinThickness_Low',0.14925373134328357,0.44216417910447764,0.10261194029850747,0.6875000000000001,1.5548523206751057,0.036617286700824245,1.785074626865672,0.419457735247209
584,"'SkinThickness_Low', 'DiabetesPedigreeFunction_Low', 'Age_Low'",'BMI_Low',0.1791044776119403,0.3246268656716418,0.11380597014925373,0.6354166666666666,1.957375478927203,0.05566384495433281,1.8524520255863537,0.5958271236959761
587,"'DiabetesPedigreeFunction_Low', 'Age_Low', 'BMI_Low'",'SkinThickness_Low',0.15858208955223882,0.44216417910447764,0.11380597014925373,0.7176470588235293,1.6230330106726232,0.04368665070171529,1.9756685323383074,0.45621751299480195
588,"'DiabetesPedigreeFunction_Low', 'BMI_Low'","'SkinThickness_Low', 'Age_Low'",0.2126865671641791,0.2891791044776119,0.11380597014925373,0.5350877192982456,1.8503678551216753,0.05230145912229895,1.5289355111236271,0.5837153290342632
621,"'BloodPressure_Medium', 'BMI_Medium', 'Age_Low', 'Pregnancies_Low'",'SkinThickness_Medium',0.19029850746268656,0.4664179104477612,0.125,0.6568627450980392,1.408313725490196,0.03624136778792604,1.55501066098081,0.3580713941811679
622,"'BloodPressure_Medium', 'Age_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Pregnancies_Low'",0.22388059701492538,0.3246268656716418,0.125,0.5583333333333333,1.7199233716475097,0.052322343506348845,1.5291467192340187,0.5393226176808266
625,"'BloodPressure_Medium', 'Pregnancies_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Age_Low'",0.1958955223880597,0.35074626865671643,0.125,0.638095238095238,1.8192502532928063,0.056290376475829795,1.7939905734485464,0.5600304740797173
627,"'BloodPressure_Medium', 'BMI_Medium', 'Age_Low'","'Pregnancies_Low', 'SkinThickness_Medium'",0.24813432835820895,0.29850746268656714,0.125,0.5037593984962406,1.6875939849624062,0.05093005123635555,1.413613749434645,0.5419058553386913
628,"'BloodPressure_Medium', 'BMI_Medium', 'Pregnancies_Low'","'Age_Low', 'SkinThickness_Medium'",0.22014925373134328,0.31716417910447764,0.125,0.5677966101694916,1.7902293120638086,0.055176542659835154,1.5798946444249342,0.5660215668071128
635,"'DiabetesPedigreeFunction_Low', 'Age_Low', 'SkinThickness_Medium'","'BloodPressure_Medium', 'Pregnancies_Low'",0.1884328358208955,0.4141791044776119,0.11940298507462686,0.6336633663366337,1.52992596556953,0.04135804188015149,1.5991327148043566,0.42679597701149435
637,"'BloodPressure_Medium', 'Pregnancies_Low', 'SkinThickness_Medium'","'DiabetesPedigreeFunction_Low', 'Age_Low'",0.1958955223880597,0.40111940298507465,0.11940298507462686,0.6095238095238095,1.5195570321151715,0.040825490086879024,1.533718602111394,0.4252102668213456
638,"'Pregnancies_Low', 'DiabetesPedigreeFunction_Low', 'SkinThickness_Medium'","'BloodPressure_Medium', 'Age_Low'",0.18470149253731344,0.4533582089552239,0.11940298507462686,0.6464646464646464,1.425946709897327,0.0356670472265538,1.5462153518123662,0.36638300915331806
