,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1,'Glucose_High','Outcome',0.208955223880597,0.34701492537313433,0.15298507462686567,0.7321428571428572,2.109831029185868,0.08047449320561373,2.4378109452736325,0.664979291302347
7,'Age_Medium','Outcome',0.24253731343283583,0.34701492537313433,0.12686567164179105,0.5230769230769231,1.5073614557485526,0.04270160392069504,1.3691622532498797,0.44436395247754273
64,'BMI_Low','SkinThickness_Low',0.31716417910447764,0.44402985074626866,0.21828358208955223,0.688235294117647,1.5499752842313392,0.0774532189797282,1.7833004787383828,0.5196394376722245
92,"'Glucose_High', 'BMI_Medium'",'Outcome',0.13805970149253732,0.34701492537313433,0.1044776119402985,0.7567567567567567,2.180761406567858,0.05656883492982846,2.684494195688225,0.6281694495980209
94,'Glucose_High',"'BMI_Medium', 'Outcome'",0.208955223880597,0.23507462686567165,0.1044776119402985,0.5,2.126984126984127,0.05535754065493428,1.5298507462686568,0.6698113207547168
108,"'Glucose_Low', 'Pregnancies_Low'",'Age_Low',0.13992537313432835,0.6828358208955224,0.13432835820895522,0.9600000000000001,1.4059016393442623,0.03878230118066385,7.929104477611954,0.33568329718004347
136,"'BloodPressure_Low', 'Age_Low'",'Pregnancies_Low',0.15111940298507462,0.6361940298507462,0.13805970149253732,0.9135802469135803,1.4360088338582964,0.041918439518823805,4.209754797441367,0.3576774576774578
137,'BloodPressure_Low',"'Pregnancies_Low', 'Age_Low'",0.17350746268656717,0.5597014925373134,0.13805970149253732,0.7956989247311829,1.4216487455197135,0.04094731566050347,2.155145326001572,0.3588554694649504
158,"'SkinThickness_Low', 'Pregnancies_Low'",'BMI_Low',0.291044776119403,0.31716417910447764,0.16417910447761194,0.5641025641025641,1.7785822021116138,0.07187012697705501,1.5665057067603159,0.6174641148325358
160,"'Pregnancies_Low', 'BMI_Low'",'SkinThickness_Low',0.23134328358208955,0.44402985074626866,0.16417910447761194,0.7096774193548387,1.5982651124966116,0.06145578079750501,1.9150082918739637,0.4869814651368049
161,'BMI_Low',"'SkinThickness_Low', 'Pregnancies_Low'",0.31716417910447764,0.291044776119403,0.16417910447761194,0.5176470588235293,1.7785822021116136,0.07187012697705501,1.4697852202402617,0.6410829607550919
205,'Glucose_Low',"'DiabetesPedigreeFunction_Low', 'Age_Low'",0.1958955223880597,0.4123134328358209,0.11380597014925373,0.5809523809523809,1.4090066795949148,0.03303561483626642,1.4024338534599727,0.3609980601726826
224,"'Glucose_Medium', 'BMI_Low'",'SkinThickness_Low',0.20335820895522388,0.44402985074626866,0.13805970149253732,0.6788990825688074,1.5289491943566418,0.04776258632212074,1.731449893390192,0.4342679916450409
254,"'BloodPressure_Medium', 'BMI_Low'",'SkinThickness_Low',0.20149253731343283,0.44402985074626866,0.13619402985074627,0.6759259259259259,1.5222533457827576,0.04672532858097572,1.7155650319829425,0.4296504928946358
289,"'DiabetesPedigreeFunction_Low', 'BMI_Low'",'SkinThickness_Low',0.20149253731343283,0.44402985074626866,0.1417910447761194,0.7037037037037037,1.5848117024587614,0.052322343506348845,1.8763992537313434,0.46212493851451053
290,"'SkinThickness_Low', 'Age_Low'",'BMI_Low',0.29850746268656714,0.31716417910447764,0.166044776119403,0.55625,1.7538235294117646,0.07136890175985744,1.5387849484969518,0.6127181448721014
292,"'Age_Low', 'BMI_Low'",'SkinThickness_Low',0.24440298507462688,0.44402985074626866,0.166044776119403,0.6793893129770993,1.5300532426711142,0.05752255513477389,1.7340973702914002,0.4584824524899431
