,rule,type,coef,support,importance
0,Pregnancies_Low,linear,-0.05171379576135493,1.0,0.02464762869696845
3,Glucose_Low,linear,-1.3095473478647064,1.0,0.5392747118886589
5,Glucose_High,linear,1.1278282521395173,1.0,0.4443659162731512
12,BMI_Low,linear,-0.9303111673032846,1.0,0.435604496318531
15,DiabetesPedigreeFunction_Low,linear,-0.19215872125730782,1.0,0.0930284409072583
18,Age_Low,linear,-0.5973508080824749,1.0,0.2809302614114254
182,Pregnancies_Medium <= 0.5 & Glucose_High <= 0.5 & Pregnancies_High <= 0.5 & BMI_Low > 0.5 & SkinThickness_Medium <= 0.5 & Age_High <= 0.5,rule,-0.37194260711679966,0.15588235294117647,0.13491986471289535
373,Glucose_Low > 0.5 & BMI_Medium <= 0.5,rule,-0.05460886374786002,0.10914454277286136,0.017028162089329155
501,Glucose_High > 0.5 & Age_High <= 0.5 & BloodPressure_High <= 0.5 & SkinThickness_High > 0.5,rule,-0.014437447824980083,0.011976047904191617,0.0015704746354334735
605,Glucose_High <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & Age_Medium > 0.5 & SkinThickness_High <= 0.5 & BloodPressure_Medium > 0.5 & SkinThickness_Medium > 0.5 & Pregnancies_High <= 0.5 & Glucose_Low <= 0.5,rule,-0.4174160580335191,0.023668639053254437,0.06345332955633294
1246,Glucose_High > 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & DiabetesPedigreeFunction_Medium > 0.5 & SkinThickness_High <= 0.5,rule,0.11701750748367698,0.04129793510324484,0.023283959937549076
2143,BMI_Low <= 0.5 & Glucose_High <= 0.5 & Glucose_Medium > 0.5 & Pregnancies_High <= 0.5 & SkinThickness_Medium <= 0.5 & BloodPressure_High <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & BMI_High <= 0.5 & Age_High <= 0.5 & Age_Low <= 0.5,rule,0.16755617947912108,0.02064896755162242,0.023827518363439888
2457,Glucose_High <= 0.5 & Glucose_Low > 0.5 & DiabetesPedigreeFunction_High <= 0.5 & Pregnancies_Low <= 0.5,rule,-0.0859365178654142,0.03903903903903904,0.01664486142996354
2705,Pregnancies_Low > 0.5 & Glucose_Low <= 0.5 & BloodPressure_Low <= 0.5 & Glucose_Medium > 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & BMI_Medium <= 0.5 & BloodPressure_High <= 0.5,rule,-0.019073175291024924,0.024539877300613498,0.0029509642865854766
2790,Glucose_High <= 0.5 & Age_Low > 0.5 & BMI_Low <= 0.5 & BloodPressure_Low <= 0.5 & Pregnancies_High <= 0.5 & Glucose_Low <= 0.5 & Pregnancies_Medium <= 0.5 & BMI_High <= 0.5 & BloodPressure_High <= 0.5 & SkinThickness_Medium <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.08679483642392709,0.008797653958944282,0.008105102053109652
2834,Glucose_High <= 0.5 & Age_Low > 0.5 & BMI_Low > 0.5 & Pregnancies_Medium <= 0.5 & SkinThickness_Medium <= 0.5,rule,-0.22699635388608885,0.12609970674486803,0.07535409567918262
4013,BMI_Low > 0.5 & Pregnancies_Low > 0.5 & SkinThickness_Low > 0.5 & Age_High <= 0.5,rule,-0.10128085533455289,0.1513353115727003,0.03629656813356235
4102,Age_Low > 0.5 & BMI_High <= 0.5 & BMI_Low <= 0.5 & Glucose_High <= 0.5 & BloodPressure_Low <= 0.5 & SkinThickness_Low > 0.5 & BloodPressure_High <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & Glucose_Medium > 0.5,rule,0.017006314970236084,0.011730205278592375,0.0018310524528157867
4340,Glucose_High <= 0.5 & Age_Medium > 0.5 & Glucose_Medium > 0.5 & BMI_Low <= 0.5 & SkinThickness_Medium <= 0.5 & SkinThickness_High <= 0.5 & Pregnancies_Medium <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & BloodPressure_High <= 0.5,rule,0.16510779005065848,0.011661807580174927,0.0177256956899642
4967,BMI_Medium > 0.5 & BloodPressure_Low <= 0.5 & Glucose_Low <= 0.5 & SkinThickness_Medium <= 0.5 & Glucose_Medium > 0.5 & BloodPressure_Medium <= 0.5 & SkinThickness_High <= 0.5 & DiabetesPedigreeFunction_Low > 0.5,rule,-0.2863343609445448,0.020588235294117647,0.040659842072009705
5155,Pregnancies_Low > 0.5 & Age_Low > 0.5 & SkinThickness_Low > 0.5 & BloodPressure_Medium <= 0.5,rule,-0.4771932822678198,0.10416666666666667,0.14577139630853675
5184,Age_Medium <= 0.5 & BMI_Low <= 0.5 & SkinThickness_Low <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & Pregnancies_High <= 0.5 & Glucose_High > 0.5 & SkinThickness_High <= 0.5,rule,0.16847007166800793,0.018575851393188854,0.022747071597738984
6447,Glucose_Medium <= 0.5 & Glucose_High > 0.5 & Age_High <= 0.5 & BloodPressure_High <= 0.5 & SkinThickness_Low <= 0.5 & SkinThickness_Medium <= 0.5,rule,-0.07108859940669744,0.011494252873563218,0.0075775695434118885
6459,Glucose_Medium <= 0.5 & Glucose_High > 0.5 & Age_High <= 0.5 & BloodPressure_High <= 0.5 & SkinThickness_Low > 0.5,rule,0.4786262969725006,0.04310344827586207,0.09720420631240992
6824,BloodPressure_High <= 0.5 & BMI_Low <= 0.5 & SkinThickness_High <= 0.5 & Glucose_High <= 0.5 & Glucose_Medium > 0.5 & BloodPressure_Medium > 0.5 & BMI_Medium > 0.5 & Age_High <= 0.5 & Age_Medium <= 0.5 & SkinThickness_Low > 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.0032438607906308857,0.011976047904191617,0.0003528602253196373
6937,Age_Medium <= 0.5 & BMI_Low <= 0.5 & Glucose_Low <= 0.5 & Glucose_Medium > 0.5 & BloodPressure_High <= 0.5 & Pregnancies_Low > 0.5 & Age_Low > 0.5 & BloodPressure_Medium > 0.5 & BMI_Medium > 0.5 & SkinThickness_Low <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & DiabetesPedigreeFunction_High <= 0.5,rule,-0.06286169929236395,0.03785488958990536,0.011996854654341369
7445,Pregnancies_Low <= 0.5 & BMI_High <= 0.5 & DiabetesPedigreeFunction_Medium > 0.5 & Pregnancies_Medium > 0.5 & Glucose_Low <= 0.5 & SkinThickness_High <= 0.5 & BloodPressure_Medium > 0.5,rule,0.35416370270081027,0.024615384615384615,0.05487762568363109
7691,Glucose_Low <= 0.5 & Glucose_Medium > 0.5 & BMI_Low <= 0.5 & BMI_Medium > 0.5 & Age_High <= 0.5 & Age_Medium <= 0.5 & BloodPressure_High > 0.5 & SkinThickness_High <= 0.5,rule,-0.044062331874908316,0.026239067055393587,0.007043164717887959
7868,DiabetesPedigreeFunction_High > 0.5 & Pregnancies_Low > 0.5 & BMI_Medium <= 0.5,rule,-0.4106001413307597,0.02346041055718475,0.062148668101246946
8148,Glucose_Low <= 0.5 & Glucose_High <= 0.5 & BloodPressure_Low <= 0.5 & Age_Low <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & BMI_Medium > 0.5 & SkinThickness_High <= 0.5,rule,0.46059294748857316,0.023668639053254437,0.07001684656311973
8196,Glucose_Low <= 0.5 & Glucose_High <= 0.5 & BloodPressure_Low > 0.5 & Age_Medium <= 0.5 & Pregnancies_High <= 0.5,rule,-0.6662411230523219,0.10059171597633136,0.20039689381603606
10053,BMI_Low <= 0.5 & Pregnancies_High <= 0.5 & Glucose_Low <= 0.5 & Glucose_High <= 0.5 & BloodPressure_Low <= 0.5 & BMI_Medium > 0.5 & Age_Medium <= 0.5 & SkinThickness_Medium <= 0.5 & Age_High <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & SkinThickness_Low > 0.5 & BloodPressure_Medium > 0.5,rule,0.013797919601137918,0.00909090909090909,0.0013095864529198606
10121,BMI_Low <= 0.5 & Pregnancies_High > 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.8534212630220042,0.030303030303030304,0.14629332419191451
10924,BMI_Low <= 0.5 & Glucose_Low <= 0.5 & Glucose_Medium <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & BloodPressure_Medium <= 0.5,rule,1.17304413830103,0.045317220543806644,0.24399196842809864
11140,BloodPressure_High > 0.5 & Age_High <= 0.5 & Age_Low <= 0.5 & Glucose_Medium > 0.5 & SkinThickness_Medium <= 0.5 & Pregnancies_High <= 0.5,rule,-0.25281875492330036,0.014492753623188406,0.030214447266258326
12307,BMI_Low <= 0.5 & Pregnancies_Low <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & SkinThickness_High <= 0.5 & BloodPressure_Medium <= 0.5 & BMI_Medium > 0.5 & Glucose_Medium > 0.5 & Age_High <= 0.5 & BloodPressure_High > 0.5,rule,-0.20620328446041075,0.02373887240356083,0.031391250759166045
12485,Age_Low > 0.5 & Pregnancies_Medium <= 0.5 & SkinThickness_Low <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & Glucose_Low <= 0.5 & Pregnancies_Low > 0.5 & DiabetesPedigreeFunction_High <= 0.5 & SkinThickness_High <= 0.5 & Glucose_High <= 0.5 & BMI_Low <= 0.5,rule,-0.3410042036198976,0.043227665706051875,0.0693497546984061
