,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,frozenset({'Glucose_High'}),frozenset({'Outcome'}),0.1921641791044776,0.31529850746268656,0.1417910447761194,0.7378640776699029,2.3402079623140115,0.08120196591668521,2.6120093974571583,0.708915765163486
1,frozenset({'Outcome'}),frozenset({'BloodPressure_Medium'}),0.31529850746268656,0.6399253731343284,0.208955223880597,0.6627218934911242,1.035623716942398,0.007187708843840485,1.0675896831631313,0.05023841961852851
2,frozenset({'Outcome'}),frozenset({'BMI_Medium'}),0.31529850746268656,0.5559701492537313,0.22201492537313433,0.7041420118343196,1.2665104642389104,0.046718367119625764,1.5008208955223883,0.3073294712980561
62,"frozenset({'Pregnancies_Low', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.15671641791044777,0.6399253731343284,0.10261194029850747,0.6547619047619048,1.0231847841177286,0.002325128090888834,1.0429747812660832,0.026870474658085213
63,"frozenset({'Pregnancies_Low', 'Outcome'})",frozenset({'BMI_Medium'}),0.15671641791044777,0.5559701492537313,0.11753731343283583,0.75,1.348993288590604,0.03040766317665404,1.7761194029850746,0.3067846607669616
64,"frozenset({'Pregnancies_Low', 'Outcome'})",frozenset({'Age_Low'}),0.15671641791044777,0.6697761194029851,0.11194029850746269,0.7142857142857143,1.0664544369279745,0.0069753842726665155,1.1557835820895523,0.07389380530973448
65,"frozenset({'Age_Low', 'Outcome'})",frozenset({'Pregnancies_Low'}),0.14925373134328357,0.6511194029850746,0.11194029850746269,0.7500000000000001,1.1518624641833812,0.014758298061929173,1.395522388059702,0.15497076023391826
66,"frozenset({'Glucose_Medium', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.15858208955223882,0.6399253731343284,0.11007462686567164,0.6941176470588235,1.0846853026925054,0.008593924036533737,1.1771670493685418,0.09278815438385496
67,"frozenset({'Glucose_Medium', 'Outcome'})",frozenset({'BMI_Medium'}),0.15858208955223882,0.5559701492537313,0.11194029850746269,0.7058823529411764,1.2696407422029212,0.023773390510135883,1.5097014925373131,0.25240206947524013
68,"frozenset({'BloodPressure_Medium', 'Outcome'})",frozenset({'BMI_Medium'}),0.208955223880597,0.5559701492537313,0.14925373134328357,0.7142857142857143,1.2847555129434325,0.033080864335041205,1.5541044776119404,0.28018867924528296
69,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.22201492537313433,0.6399253731343284,0.14925373134328357,0.6722689075630252,1.05054266604601,0.007180747382490499,1.0986892460773054,0.061840527577937364
70,"frozenset({'DiabetesPedigreeFunction_Low', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.17537313432835822,0.6399253731343284,0.11940298507462686,0.6808510638297872,1.0639538490168103,0.007177266651815534,1.128233830845771,0.07289309954751116
71,"frozenset({'Age_Low', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.14925373134328357,0.6399253731343284,0.10634328358208955,0.7125,1.1134110787172011,0.010832033860548013,1.2524334847501621,0.11972914742997852
72,"frozenset({'SkinThickness_Medium', 'Outcome'})",frozenset({'BMI_Medium'}),0.16044776119402984,0.5559701492537313,0.12313432835820895,0.7674418604651163,1.3803652255345715,0.033930162619737136,1.9093283582089555,0.32821548821548824
73,"frozenset({'DiabetesPedigreeFunction_Low', 'Outcome'})",frozenset({'BMI_Medium'}),0.17537313432835822,0.5559701492537313,0.11940298507462686,0.6808510638297872,1.2246180208482078,0.021900757406994875,1.3912935323383084,0.22242647058823528
74,"frozenset({'Age_Low', 'Outcome'})",frozenset({'BMI_Medium'}),0.14925373134328357,0.5559701492537313,0.10261194029850747,0.6875000000000001,1.236577181208054,0.01963132100690579,1.4208955223880602,0.2248803827751198
