,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
0,Outcome,¬ BMI_Medium,0.1585820895522388,0.5029585798816568,0.8504283874339686,1,,,
1,Glucose_High,Outcome,0.1417910447761194,0.7378640776699029,2.3402079623140115,1,0,0,30
2,Outcome,BloodPressure_Medium,0.208955223880597,0.6627218934911242,1.035623716942398,1,,,
3,Outcome,SkinThickness_Medium,0.1604477611940298,0.5088757396449703,1.078092476085787,1,,,
4,Outcome,BMI_Medium,0.2220149253731343,0.7041420118343196,1.2665104642389104,1,,,
5,Outcome,¬ BMI_Medium,0.1753731343283582,0.5562130177514794,0.889940828402367,1,,,
6,Age_Medium,Outcome,0.125,0.5075757575757576,1.609826071364533,1,0,0,27
7,Pregnancies_Low ⊗ Outcome,BloodPressure_Medium,0.1026119402985074,0.6547619047619048,1.0231847841177286,2,,,
8,Outcome ⊗ BMI_Medium,¬ BMI_Medium,0.1175373134328358,0.5294117647058824,0.8130793864823866,2,,,
9,Pregnancies_Low ⊗ Outcome,BMI_Medium,0.1175373134328358,0.75,1.348993288590604,2,,,
10,Pregnancies_Low ⊗ Outcome,Age_Low,0.1119402985074626,0.7142857142857143,1.0664544369279745,2,,,
11,Outcome ⊗ Age_Low,Pregnancies_Low,0.1119402985074626,0.7500000000000001,1.1518624641833812,2,,,
12,Outcome ⊗ BloodPressure_Medium,¬ BMI_Medium,0.1100746268656716,0.5267857142857143,0.8907165389815233,2,,,
13,Outcome ⊗ Glucose_Medium,BloodPressure_Medium,0.1100746268656716,0.6941176470588235,1.0846853026925054,2,,,
14,Outcome ⊗ BMI_Medium,¬ BMI_Medium,0.1119402985074626,0.5042016806722689,0.8525302865625746,2,,,
15,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1119402985074626,0.7058823529411764,1.2696407422029212,2,,,
16,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1492537313432835,0.7142857142857143,1.2847555129434325,2,,,
17,Outcome ⊗ BMI_Medium,BloodPressure_Medium,0.1492537313432835,0.6722689075630252,1.05054266604601,2,,,
18,Outcome ⊗ BloodPressure_Medium,¬ BMI_Medium,0.1194029850746268,0.5714285714285714,0.9142857142857144,2,,,
19,Outcome ⊗ DiabetesPedigreeFunction_Low,BloodPressure_Medium,0.1194029850746268,0.6808510638297872,1.0639538490168103,2,,,
20,Outcome ⊗ BloodPressure_Medium,¬ BMI_Medium,0.1063432835820895,0.5089285714285715,0.7598487863111819,2,,,
21,Outcome ⊗ Age_Low,BloodPressure_Medium,0.1063432835820895,0.7125,1.1134110787172011,2,,,
22,Outcome ⊗ BMI_Medium,SkinThickness_Medium,0.1231343283582089,0.5546218487394957,1.175009134088418,2,,,
23,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1231343283582089,0.7674418604651163,1.3803652255345715,2,,,
24,Outcome ⊗ BMI_Medium,¬ BMI_Medium,0.1194029850746268,0.5378151260504201,0.8605042016806722,2,,,
25,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.1194029850746268,0.6808510638297872,1.2246180208482078,2,,,
26,Outcome ⊗ Age_Low,BMI_Medium,0.1026119402985074,0.6875000000000001,1.236577181208054,2,,,
