,rule,type,coef,support,importance
0,Pregnancies_Low,linear,-0.35344238363825137,1.0,0.16803248889064687
3,Glucose_Low,linear,-1.2391940013583052,1.0,0.49358468190044485
5,Glucose_High,linear,1.3670269262016796,1.0,0.5464278349763382
12,BMI_Low,linear,-0.6653062917309045,1.0,0.30912435648363773
15,DiabetesPedigreeFunction_Low,linear,-0.36018346870454426,1.0,0.17520623880306974
18,Age_Low,linear,-0.2118941708484746,1.0,0.0987640082971189
244,Pregnancies_Medium <= 0.5 & Glucose_High > 0.5 & Age_Medium <= 0.5 & BMI_Low <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.397961331900736,0.03235294117647059,0.07041355158241938
799,Glucose_High <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & BMI_Low > 0.5 & BloodPressure_High <= 0.5 & Pregnancies_Medium <= 0.5 & Age_High <= 0.5 & SkinThickness_Low > 0.5,rule,-0.23573610964398328,0.0927536231884058,0.06838394874099464
1353,Glucose_High <= 0.5 & Pregnancies_Low > 0.5 & Age_Low > 0.5 & BMI_Medium > 0.5 & DiabetesPedigreeFunction_Low > 0.5 & SkinThickness_Low <= 0.5,rule,-0.6807554760065878,0.09144542772861357,0.1962219785382064
1640,Glucose_Low > 0.5 & Age_High <= 0.5 & Age_Medium <= 0.5,rule,-0.33332420358220266,0.14739884393063585,0.1181644525815388
2419,BMI_Low > 0.5 & BloodPressure_Medium <= 0.5 & Pregnancies_High <= 0.5,rule,-0.48231246068571393,0.0943952802359882,0.14101748369370506
4346,BMI_Low <= 0.5 & Glucose_High <= 0.5 & Age_Low <= 0.5 & BMI_High <= 0.5 & BloodPressure_Low <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & DiabetesPedigreeFunction_Medium > 0.5 & Glucose_Low <= 0.5,rule,0.34261220955528027,0.02346041055718475,0.05185797654641685
6278,Pregnancies_Low <= 0.5 & Glucose_High <= 0.5 & Pregnancies_Medium <= 0.5 & SkinThickness_Medium <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & DiabetesPedigreeFunction_Low > 0.5,rule,-0.37150745247948075,0.028901734104046242,0.062238779860083526
6741,Glucose_High <= 0.5 & Pregnancies_Low > 0.5 & SkinThickness_High <= 0.5 & Glucose_Low <= 0.5 & Age_Low <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & SkinThickness_Low > 0.5 & BloodPressure_High <= 0.5,rule,0.26856805111884374,0.011869436201780416,0.02908550168868106
9633,Pregnancies_High <= 0.5 & Glucose_Medium > 0.5 & BMI_Medium > 0.5 & BloodPressure_Medium <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & DiabetesPedigreeFunction_Medium > 0.5,rule,-0.45748677325151543,0.026470588235294117,0.07344037350255687
9941,BMI_Low > 0.5 & Pregnancies_High <= 0.5 & Pregnancies_Low > 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,-0.5609132091734175,0.07100591715976332,0.1440619908339818
10332,DiabetesPedigreeFunction_Low <= 0.5 & Glucose_High <= 0.5 & BMI_Low <= 0.5 & Pregnancies_Low <= 0.5 & BMI_Medium > 0.5 & BloodPressure_Medium > 0.5 & Glucose_Low <= 0.5 & DiabetesPedigreeFunction_Medium > 0.5,rule,0.20112953125926056,0.021148036253776436,0.028938057336597926
11239,Pregnancies_Low <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & Pregnancies_Medium <= 0.5 & BMI_Low <= 0.5,rule,0.3383576986029553,0.03468208092485549,0.061910429940657576
