,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,frozenset({'Outcome'}),frozenset({'Pregnancies_Low'}),0.3208955223880597,0.6268656716417911,0.15111940298507462,0.47093023255813954,0.7512458471760797,-0.050038984183559815,0.7052648843693619,-0.3277701778385773
1,frozenset({'Pregnancies_Medium'}),frozenset({'Outcome'}),0.2630597014925373,0.3208955223880597,0.11194029850746269,0.425531914893617,1.326076199901039,0.027525618177767885,1.1821448313985627,0.33367088607594947
2,frozenset({'Outcome'}),frozenset({'Pregnancies_Medium'}),0.3208955223880597,0.2630597014925373,0.11194029850746269,0.3488372093023256,1.326076199901039,0.027525618177767885,1.1317297441364604,0.36208791208791213
3,frozenset({'Outcome'}),frozenset({'Glucose_Medium'}),0.3208955223880597,0.6044776119402985,0.16791044776119404,0.5232558139534884,0.8656330749354006,-0.02606371129427487,0.8296323261740082,-0.18604651162790684
4,frozenset({'Glucose_High'}),frozenset({'Outcome'}),0.19776119402985073,0.3208955223880597,0.13992537313432835,0.7075471698113207,2.204914436156209,0.07646469146803296,2.322099181511796,0.6811782945736434
5,frozenset({'Outcome'}),frozenset({'Glucose_High'}),0.3208955223880597,0.19776119402985073,0.13992537313432835,0.436046511627907,2.204914436156209,0.07646469146803296,1.4225265425450069,0.8046886446886446
6,frozenset({'BloodPressure_Medium'}),frozenset({'Outcome'}),0.6399253731343284,0.3208955223880597,0.20149253731343283,0.314868804664723,0.9812190656993695,-0.0038566495878814833,0.9912035566846619,-0.05047376093294455
7,frozenset({'Outcome'}),frozenset({'BloodPressure_Medium'}),0.3208955223880597,0.6399253731343284,0.20149253731343283,0.627906976744186,0.9812190656993693,-0.0038566495878814833,0.9677005597014924,-0.027412172191984135
8,frozenset({'Outcome'}),frozenset({'SkinThickness_Low'}),0.3208955223880597,0.43470149253731344,0.11940298507462686,0.37209302325581395,0.8559736500648767,-0.02009077745600356,0.9002902155887231,-0.19856887298747758
9,frozenset({'SkinThickness_Medium'}),frozenset({'Outcome'}),0.46828358208955223,0.3208955223880597,0.1623134328358209,0.3466135458167331,1.0801445381265637,0.012043328135442205,1.0393611212231526,0.13954426295624134
10,frozenset({'Outcome'}),frozenset({'SkinThickness_Medium'}),0.3208955223880597,0.46828358208955223,0.1623134328358209,0.5058139534883721,1.0801445381265635,0.012043328135442205,1.075943810359965,0.10925855753441972
11,frozenset({'BMI_Medium'}),frozenset({'Outcome'}),0.5634328358208955,0.3208955223880597,0.21828358208955223,0.38741721854304634,1.2073001694132142,0.03748050790822008,1.108592174263816,0.3933084958725983
12,frozenset({'Outcome'}),frozenset({'BMI_Medium'}),0.3208955223880597,0.5634328358208955,0.21828358208955223,0.6802325581395349,1.2073001694132142,0.03748050790822008,1.3652645861601085,0.25284117591809885
13,frozenset({'Outcome'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.3208955223880597,0.6324626865671642,0.166044776119403,0.5174418604651163,0.818138162859299,-0.03690966807752283,0.7616435892825032,-0.24660465116279065
14,frozenset({'DiabetesPedigreeFunction_Medium'}),frozenset({'Outcome'}),0.2798507462686567,0.3208955223880597,0.11007462686567164,0.39333333333333337,1.2257364341085273,0.020271775451102703,1.119402985074627,0.2557302186704137
15,frozenset({'Outcome'}),frozenset({'DiabetesPedigreeFunction_Medium'}),0.3208955223880597,0.2798507462686567,0.11007462686567164,0.3430232558139535,1.2257364341085273,0.020271775451102703,1.0961563862105401,0.27118644067796616
16,frozenset({'Outcome'}),frozenset({'Age_Low'}),0.3208955223880597,0.664179104477612,0.15671641791044777,0.48837209302325585,0.7353018029788346,-0.056415682780129206,0.6563772048846674,-0.34644322845417236
17,frozenset({'Age_Medium'}),frozenset({'Outcome'}),0.24067164179104478,0.3208955223880597,0.11940298507462686,0.49612403100775193,1.5460609338381108,0.04217253285809758,1.3477611940298508,0.4651412776412777
18,frozenset({'Outcome'}),frozenset({'Age_Medium'}),0.3208955223880597,0.24067164179104478,0.11940298507462686,0.37209302325581395,1.5460609338381106,0.04217253285809758,1.2093007186290767,0.5200892857142858
125,"frozenset({'BMI_Medium', 'Pregnancies_Low'})",frozenset({'Outcome'}),0.333955223880597,0.3208955223880597,0.10074626865671642,0.3016759776536313,0.9401065350136418,-0.006418467364669181,0.9724776119402986,-0.08730233879367472
126,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'Pregnancies_Low'}),0.21828358208955223,0.6268656716417911,0.10074626865671642,0.46153846153846156,0.7362637362637363,-0.03608821563822677,0.6929637526652451,-0.3142389525368248
127,"frozenset({'Pregnancies_Low', 'Outcome'})",frozenset({'BMI_Medium'}),0.15111940298507462,0.5634328358208955,0.10074626865671642,0.6666666666666667,1.1832229580573952,0.01560063488527512,1.3097014925373136,0.18241758241758246
128,frozenset({'Outcome'}),"frozenset({'BMI_Medium', 'Pregnancies_Low'})",0.3208955223880597,0.333955223880597,0.10074626865671642,0.313953488372093,0.9401065350136417,-0.006418467364669181,0.9708449279028587,-0.08576744186046499
129,"frozenset({'Pregnancies_Low', 'Outcome'})",frozenset({'Age_Low'}),0.15111940298507462,0.664179104477612,0.11380597014925373,0.7530864197530864,1.1338604522125122,0.0134356204054355,1.3600746268656716,0.1390740407133849
130,"frozenset({'Age_Low', 'Outcome'})",frozenset({'Pregnancies_Low'}),0.15671641791044777,0.6268656716417911,0.11380597014925373,0.7261904761904762,1.1584467120181405,0.015565827578525274,1.36275146009085,0.1621935296677788
131,frozenset({'Outcome'}),"frozenset({'Pregnancies_Low', 'Age_Low'})",0.3208955223880597,0.5466417910447762,0.11380597014925373,0.3546511627906977,0.6487816493372489,-0.06160893294720429,0.7025010084711576,-0.4435645549318365
132,"frozenset({'BloodPressure_Medium', 'Outcome'})",frozenset({'Glucose_Medium'}),0.20149253731343283,0.6044776119402985,0.11567164179104478,0.5740740740740741,0.9497027892089621,-0.006126085987970584,0.9286177806619079,-0.062199604184336905
133,"frozenset({'Glucose_Medium', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.16791044776119404,0.6399253731343284,0.11567164179104478,0.6888888888888889,1.0765144152899253,0.008221485854310526,1.1573827292110872,0.08541877621871824
134,frozenset({'Outcome'}),"frozenset({'BloodPressure_Medium', 'Glucose_Medium'})",0.3208955223880597,0.38992537313432835,0.11567164179104478,0.3604651162790698,0.9244464226104374,-0.009453664513254606,0.9539348710990501,-0.10741971207087468
135,"frozenset({'BMI_Medium', 'Glucose_Medium'})",frozenset({'Outcome'}),0.3283582089552239,0.3208955223880597,0.10820895522388059,0.32954545454545453,1.026955602536998,0.002840276230786365,1.012901593726284,0.03908045977011492
136,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'Glucose_Medium'}),0.21828358208955223,0.6044776119402985,0.10820895522388059,0.49572649572649574,0.820090746016672,-0.02373858320338605,0.7843410068302555,-0.21913758755864016
137,"frozenset({'Glucose_Medium', 'Outcome'})",frozenset({'BMI_Medium'}),0.16791044776119404,0.5634328358208955,0.10820895522388059,0.6444444444444444,1.1437821927888152,0.013602695477834686,1.227845149253731,0.15107468687181053
138,frozenset({'Outcome'}),"frozenset({'BMI_Medium', 'Glucose_Medium'})",0.3208955223880597,0.3283582089552239,0.10820895522388059,0.3372093023255814,1.026955602536998,0.002840276230786365,1.0133542812254515,0.038651004168245524
139,"frozenset({'BloodPressure_Medium', 'BMI_Medium'})",frozenset({'Outcome'}),0.3712686567164179,0.3208955223880597,0.13805970149253732,0.3718592964824121,1.1588173425265866,0.018921251949209197,1.081134328358209,0.21798059186783242
140,"frozenset({'BloodPressure_Medium', 'Outcome'})",frozenset({'BMI_Medium'}),0.20149253731343283,0.5634328358208955,0.13805970149253732,0.6851851851851852,1.2160902624478784,0.02453218979728225,1.3867427568042143,0.22253094215711042
141,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.21828358208955223,0.6399253731343284,0.13805970149253732,0.6324786324786326,0.9883631108120905,-0.0016255012252171797,0.9797379382158974,-0.014838115209862257
142,frozenset({'Outcome'}),"frozenset({'BloodPressure_Medium', 'BMI_Medium'})",0.3208955223880597,0.3712686567164179,0.13805970149253732,0.4302325581395349,1.1588173425265866,0.018921251949209197,1.1034876637222055,0.20181170181170197
143,"frozenset({'BloodPressure_Medium', 'Outcome'})",frozenset({'DiabetesPedigreeFunction_Low'}),0.20149253731343283,0.6324626865671642,0.11007462686567164,0.5462962962962963,0.8637605156779198,-0.01736188460681666,0.8100822418519645,-0.16494708994708993
144,"frozenset({'DiabetesPedigreeFunction_Low', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.166044776119403,0.6399253731343284,0.11007462686567164,0.6629213483146067,1.0359354014478985,0.0038183615504566587,1.0682213930348257,0.041595571228149865
145,frozenset({'Outcome'}),"frozenset({'BloodPressure_Medium', 'DiabetesPedigreeFunction_Low'})",0.3208955223880597,0.41044776119402987,0.11007462686567164,0.3430232558139535,0.8357293868921776,-0.02163622187569615,0.8973715493329811,-0.22446916076845305
146,"frozenset({'BMI_Medium', 'SkinThickness_Medium'})",frozenset({'Outcome'}),0.30970149253731344,0.3208955223880597,0.11567164179104478,0.37349397590361444,1.163911459792659,0.01628981955892181,1.0839552238805972,0.2040104620749782
147,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'SkinThickness_Medium'}),0.21828358208955223,0.46828358208955223,0.11567164179104478,0.5299145299145299,1.1316103108931794,0.013453024058810437,1.1311058344640434,0.14877973670028496
148,"frozenset({'SkinThickness_Medium', 'Outcome'})",frozenset({'BMI_Medium'}),0.1623134328358209,0.5634328358208955,0.11567164179104478,0.7126436781609196,1.2648245413716983,0.02421892403653375,1.5192537313432837,0.24994611681873702
