,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1,'Glucose_High','Outcome',0.19776119402985073,0.3208955223880597,0.13992537313432835,0.7075471698113207,2.204914436156209,0.07646469146803296,2.322099181511796,0.6811782945736434
27,'Age_Medium','Pregnancies_Medium',0.24067164179104478,0.2630597014925373,0.12313432835820895,0.5116279069767442,1.9449117598548573,0.05982331811093784,1.5089729921819475,0.6398257761894126
151,"'SkinThickness_Low', 'Pregnancies_Low'",'BMI_Low',0.27238805970149255,0.31529850746268656,0.14365671641791045,0.5273972602739726,1.6726919024073925,0.05777316774337268,1.448788665368808,0.5527139527139526
293,"'SkinThickness_Low', 'Age_Low'",'BMI_Low',0.27798507462686567,0.31529850746268656,0.15858208955223882,0.5704697986577182,1.8093006631984434,0.07093381042548454,1.5940706623134329,0.6195166438668492
296,'BMI_Low',"'SkinThickness_Low', 'Age_Low'",0.31529850746268656,0.27798507462686567,0.15858208955223882,0.5029585798816568,1.8093006631984434,0.07093381042548454,1.4526252665245203,0.653277768873217
336,"'SkinThickness_Low', 'Glucose_Medium', 'Pregnancies_Low'",'BMI_Low',0.1958955223880597,0.31529850746268656,0.1044776119402985,0.5333333333333333,1.6915187376725838,0.042712046112719976,1.4672174840085286,0.5084106728538282
339,"'Glucose_Medium', 'Pregnancies_Low', 'BMI_Low'",'SkinThickness_Low',0.14738805970149255,0.43470149253731344,0.1044776119402985,0.7088607594936708,1.6306839789210623,0.04040780240588103,1.9416774821544447,0.45361831822444504
384,"'Pregnancies_Low', 'DiabetesPedigreeFunction_Medium'","'Glucose_Medium', 'Age_Low'",0.17164179104477612,0.4085820895522388,0.11380597014925373,0.6630434782608695,1.6227913440540003,0.043676208509690354,1.7551757342320653,0.46329936493870916
426,"'SkinThickness_Low', 'DiabetesPedigreeFunction_Low', 'Pregnancies_Low'",'BMI_Low',0.18097014925373134,0.31529850746268656,0.1044776119402985,0.5773195876288659,1.8310254376868174,0.04741799398529739,1.619903531124863,0.5541409046534331
429,"'DiabetesPedigreeFunction_Low', 'Pregnancies_Low', 'BMI_Low'",'SkinThickness_Low',0.1455223880597015,0.43470149253731344,0.1044776119402985,0.717948717948718,1.651590183779025,0.04121881265315214,2.0042401628222524,0.46171241422333115
430,"'SkinThickness_Low', 'Pregnancies_Low', 'Age_Low'",'BMI_Low',0.22761194029850745,0.31529850746268656,0.125,0.5491803278688525,1.741779028033757,0.05323429494319448,1.5187924016282226,0.5513735669478694
435,"'Pregnancies_Low', 'BMI_Low'","'SkinThickness_Low', 'Age_Low'",0.21082089552238806,0.27798507462686567,0.125,0.5929203539823009,2.132921541842371,0.06639493762530631,1.7736453601557431,0.6730531738470766
436,"'Age_Low', 'BMI_Low'","'SkinThickness_Low', 'Pregnancies_Low'",0.23694029850746268,0.27238805970149255,0.125,0.5275590551181103,1.936792147556898,0.06046029182445979,1.5401119402985077,0.6338722037733094
450,"'Pregnancies_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Age_Low'",0.291044776119403,0.34701492537313433,0.17164179104477612,0.5897435897435898,1.6994761510890544,0.07064490977946089,1.5916511194029852,0.5805491990846682
451,"'BMI_Medium', 'Pregnancies_Low'","'Age_Low', 'SkinThickness_Medium'",0.333955223880597,0.31343283582089554,0.17164179104477612,0.5139664804469274,1.6397978185687683,0.06696925818667854,1.412592211357008,0.5857995372061867
452,"'Age_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Pregnancies_Low'",0.31343283582089554,0.333955223880597,0.17164179104477612,0.5476190476190476,1.639797818568768,0.06696925818667854,1.4723095051060486,0.568289224952741
501,"'SkinThickness_Low', 'Glucose_Medium', 'Age_Low'",'BMI_Low',0.19029850746268656,0.31529850746268656,0.11007462686567164,0.5784313725490197,1.8345515721081334,0.050073791490309646,1.6241756334606041,0.5618214480981021
506,"'Glucose_Medium', 'BMI_Low'","'SkinThickness_Low', 'Age_Low'",0.21082089552238806,0.27798507462686567,0.11007462686567164,0.5221238938053098,1.8782443428164164,0.05146956449097795,1.5108830845771144,0.5924990984493329
544,"'SkinThickness_Low', 'DiabetesPedigreeFunction_Low', 'Age_Low'",'BMI_Low',0.1791044776119403,0.31529850746268656,0.11007462686567164,0.6145833333333334,1.9492110453648916,0.05360325239474271,1.7765227914481647,0.5932203389830509
549,"'DiabetesPedigreeFunction_Low', 'BMI_Low'","'SkinThickness_Low', 'Age_Low'",0.21641791044776118,0.27798507462686567,0.11007462686567164,0.5086206896551725,1.8296690580884056,0.04991367787926042,1.469363707776905,0.5786924939467313
582,"'BloodPressure_Medium', 'Age_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Pregnancies_Low'",0.21455223880597016,0.333955223880597,0.11753731343283583,0.5478260869565218,1.6404177799368473,0.045886472488304755,1.472983639494834,0.49704030464125487
585,"'BloodPressure_Medium', 'Pregnancies_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Age_Low'",0.1828358208955224,0.34701492537313433,0.11753731343283583,0.6428571428571429,1.8525345622119818,0.05409055468924037,1.8283582089552242,0.5631659056316591
587,"'BloodPressure_Medium', 'BMI_Medium', 'Pregnancies_Low'","'Age_Low', 'SkinThickness_Medium'",0.2126865671641791,0.31343283582089554,0.11753731343283583,0.5526315789473685,1.7631578947368423,0.0508743595455558,1.534679543459175,0.5497630331753554
613,"'DiabetesPedigreeFunction_Low', 'Age_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Pregnancies_Low'",0.19962686567164178,0.333955223880597,0.11194029850746269,0.5607476635514019,1.6791103221427455,0.04527386388950769,1.5163147030803432,0.5053224553224553
616,"'Pregnancies_Low', 'DiabetesPedigreeFunction_Low', 'SkinThickness_Medium'","'BMI_Medium', 'Age_Low'",0.18470149253731344,0.34701492537313433,0.11194029850746269,0.6060606060606061,1.746497230368198,0.047846123858320336,1.6575774971297361,0.5242562929061784
617,"'DiabetesPedigreeFunction_Low', 'BMI_Medium', 'Age_Low'","'Pregnancies_Low', 'SkinThickness_Medium'",0.21828358208955223,0.291044776119403,0.11194029850746269,0.5128205128205129,1.7619986850756084,0.04841000222766764,1.455223880597015,0.5532219570405729
618,"'BMI_Medium', 'DiabetesPedigreeFunction_Low', 'Pregnancies_Low'","'Age_Low', 'SkinThickness_Medium'",0.21641791044776118,0.31343283582089554,0.11194029850746269,0.5172413793103449,1.6502463054187193,0.04410781911338829,1.4221748400852878,0.5028571428571429
