,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,frozenset({'Outcome'}),frozenset({'Glucose_Medium'}),0.34701492537313433,0.5951492537313433,0.18097014925373134,0.521505376344086,0.8762598173054235,-0.025555524615727354,0.8460925708535971,-0.1778068390971618
1,frozenset({'Glucose_High'}),frozenset({'Outcome'}),0.208955223880597,0.34701492537313433,0.15298507462686567,0.7321428571428572,2.109831029185868,0.08047449320561373,2.4378109452736325,0.664979291302347
2,frozenset({'Outcome'}),frozenset({'BloodPressure_Medium'}),0.34701492537313433,0.6473880597014925,0.22388059701492538,0.6451612903225806,0.9965603792879056,-0.000772722209846255,0.9937245590230666,-0.005257922410117703
3,frozenset({'Outcome'}),frozenset({'SkinThickness_Medium'}),0.34701492537313433,0.46455223880597013,0.17537313432835822,0.5053763440860215,1.0878783953016367,0.014166573847182007,1.0825356911096689,0.12370820668693014
4,frozenset({'Outcome'}),frozenset({'BMI_Medium'}),0.34701492537313433,0.5597014925373134,0.23507462686567165,0.6774193548387097,1.2103225806451614,0.040849855201603946,1.3649253731343287,0.266122448979592
5,frozenset({'Outcome'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.34701492537313433,0.6156716417910447,0.19029850746268656,0.5483870967741935,0.8907135874877811,-0.023348741367787917,0.8510127931769723,-0.1581777023203169
6,frozenset({'Outcome'}),frozenset({'Age_Low'}),0.34701492537313433,0.6828358208955224,0.18470149253731344,0.532258064516129,0.7794817556848228,-0.05225272889284918,0.6780751415337106,-0.30228343602754615
7,frozenset({'Age_Medium'}),frozenset({'Outcome'}),0.24253731343283583,0.34701492537313433,0.12686567164179105,0.5230769230769231,1.5073614557485526,0.04270160392069504,1.3691622532498797,0.44436395247754273
8,frozenset({'Glucose_Low'}),frozenset({'Pregnancies_Low'}),0.1958955223880597,0.6361940298507462,0.13992537313432835,0.7142857142857142,1.122748219522413,0.015297811316551557,1.2733208955223878,0.1359628770301623
9,frozenset({'Glucose_Medium'}),frozenset({'Pregnancies_Low'}),0.5951492537313433,0.6361940298507462,0.39925373134328357,0.670846394984326,1.054468233758354,0.020623329249276012,1.105277185501066,0.12758947413755978
10,frozenset({'Pregnancies_Low'}),frozenset({'Glucose_Medium'}),0.6361940298507462,0.5951492537313433,0.39925373134328357,0.6275659824046921,1.054468233758354,0.020623329249276012,1.0870401927371018,0.14198418404025884
11,frozenset({'BloodPressure_Low'}),frozenset({'Pregnancies_Low'}),0.17350746268656717,0.6361940298507462,0.14925373134328357,0.8602150537634408,1.3521268880269919,0.03886931944753842,2.6026119402985057,0.31509593679458237
12,frozenset({'BloodPressure_Medium'}),frozenset({'Pregnancies_Low'}),0.6473880597014925,0.6361940298507462,0.39552238805970147,0.6109510086455332,0.9603218200410727,-0.016342030519046535,0.9351160862354895,-0.10488573151933503
13,frozenset({'Pregnancies_Low'}),frozenset({'BloodPressure_Medium'}),0.6361940298507462,0.6473880597014925,0.39552238805970147,0.6217008797653959,0.9603218200410727,-0.016342030519046535,0.9320982297813261,-0.10198761811665023
14,frozenset({'SkinThickness_Low'}),frozenset({'Pregnancies_Low'}),0.44402985074626866,0.6361940298507462,0.291044776119403,0.6554621848739496,1.0302866014440968,0.008555635999108968,1.0559246450673463,0.052873859920840004
15,frozenset({'SkinThickness_Medium'}),frozenset({'Pregnancies_Low'}),0.46455223880597013,0.6361940298507462,0.2873134328358209,0.6184738955823293,0.9721466511206116,-0.00823192804633549,0.9535545954438336,-0.05079140089770851
16,frozenset({'BMI_Low'}),frozenset({'Pregnancies_Low'}),0.31716417910447764,0.6361940298507462,0.23134328358208955,0.7294117647058823,1.146524064171123,0.02956532635330808,1.3445003244646332,0.18715846994535515
17,frozenset({'BMI_Medium'}),frozenset({'Pregnancies_Low'}),0.5597014925373134,0.6361940298507462,0.3208955223880597,0.5733333333333334,0.9011925708699903,-0.03518322566273108,0.8526702425373135,-0.199368836291913
18,frozenset({'Pregnancies_Low'}),frozenset({'BMI_Medium'}),0.6361940298507462,0.5597014925373134,0.3208955223880597,0.5043988269794721,0.9011925708699903,-0.03518322566273108,0.8884129647619889,-0.23157991202346018
19,frozenset({'Pregnancies_Low'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.6361940298507462,0.6156716417910447,0.38992537313432835,0.6129032258064516,0.995503421309873,-0.0017612497215415135,0.9928482587064679,-0.012263396427619077
20,frozenset({'DiabetesPedigreeFunction_Low'}),frozenset({'Pregnancies_Low'}),0.6156716417910447,0.6361940298507462,0.38992537313432835,0.6333333333333334,0.9955034213098731,-0.0017612497215415135,0.9921981004070559,-0.011616161616161403
21,frozenset({'DiabetesPedigreeFunction_Medium'}),frozenset({'Pregnancies_Low'}),0.2891791044776119,0.6361940298507462,0.18470149253731344,0.6387096774193549,1.0039542143600417,0.0007274727110715418,1.0069629530916848,0.005540974044911309
22,frozenset({'Pregnancies_Low'}),frozenset({'Age_Low'}),0.6361940298507462,0.6828358208955224,0.5597014925373134,0.8797653958944281,1.2883995961732608,0.12528541991534858,2.6378776847469965,0.6152820512820512
23,frozenset({'Age_Low'}),frozenset({'Pregnancies_Low'}),0.6828358208955224,0.6361940298507462,0.5597014925373134,0.8196721311475409,1.2883995961732608,0.12528541991534858,2.017469470827679,0.7057647058823527
24,frozenset({'Pregnancies_Medium'}),frozenset({'Glucose_Medium'}),0.2555970149253731,0.5951492537313433,0.13246268656716417,0.5182481751824818,0.8707869025009725,-0.019655686121630656,0.8403720036182722,-0.1662055568636685
25,frozenset({'Pregnancies_Medium'}),frozenset({'BloodPressure_Medium'}),0.2555970149253731,0.6473880597014925,0.18097014925373134,0.708029197080292,1.093670460043333,0.015499693695700617,1.2076958955223882,0.11505568043820903
26,frozenset({'Pregnancies_Medium'}),frozenset({'BMI_Medium'}),0.2555970149253731,0.5597014925373134,0.17164179104477612,0.6715328467153285,1.1998053527980537,0.028583760302962807,1.3404643449419573,0.22371145254440455
27,frozenset({'Pregnancies_Medium'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.2555970149253731,0.6156716417910447,0.16044776119402984,0.6277372262773723,1.0195974341959744,0.0030839273780352006,1.0324114720515074,0.025820364865652534
28,frozenset({'Glucose_Low'}),frozenset({'BloodPressure_Medium'}),0.1958955223880597,0.6473880597014925,0.13619402985074627,0.6952380952380952,1.0739124468231096,0.00937360770773002,1.1570079291044777,0.08559260083272427
29,frozenset({'Glucose_Low'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.1958955223880597,0.6156716417910447,0.13619402985074627,0.6952380952380952,1.1292352092352094,0.01558671196257519,1.2610774253731345,0.1423259066204749
30,frozenset({'Glucose_Low'}),frozenset({'Age_Low'}),0.1958955223880597,0.6828358208955224,0.16044776119402984,0.8190476190476189,1.1994795732500647,0.02668328135442191,1.7527494108405328,0.20682026655155664
