,rule,type,coef,support,importance
0,Pregnancies_Low,linear,-0.35385954196234,1.0,0.17113969665039575
2,Pregnancies_High,linear,0.14632296807694065,1.0,0.045796565308202294
3,Glucose_Low,linear,-0.4495946421877951,1.0,0.17907852055865647
5,Glucose_High,linear,1.282083670017593,1.0,0.510668111483548
12,BMI_Low,linear,-0.6263749704724793,1.0,0.2910355156284604
15,DiabetesPedigreeFunction_Low,linear,-0.41519417569416034,1.0,0.20017941932656075
18,Age_Low,linear,-0.308354743616501,1.0,0.14562874125189562
19,Age_Medium,linear,0.0265180649466508,1.0,0.011336241780027527
461,Glucose_High <= 0.5 & BMI_High <= 0.5 & Pregnancies_High > 0.5 & Age_Low <= 0.5 & SkinThickness_Medium <= 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & Glucose_Low <= 0.5,rule,-0.0346226933859393,0.011976047904191617,0.0037661823912484315
684,Glucose_High <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & Glucose_Medium > 0.5 & Pregnancies_High <= 0.5 & SkinThickness_High <= 0.5 & BloodPressure_High <= 0.5 & BloodPressure_Low > 0.5,rule,-0.5309841369731196,0.03188405797101449,0.09328934154335085
1131,Age_Medium <= 0.5 & BMI_Low > 0.5 & Pregnancies_Medium <= 0.5 & Age_High <= 0.5 & BloodPressure_Medium <= 0.5,rule,-0.23701658578648055,0.08285714285714285,0.06533745419474822
1342,BMI_Low <= 0.5 & Pregnancies_Medium <= 0.5 & Age_Medium <= 0.5 & Age_Low > 0.5 & Glucose_High <= 0.5 & BMI_Medium > 0.5 & Pregnancies_Low > 0.5 & SkinThickness_Medium > 0.5 & Glucose_Medium > 0.5 & DiabetesPedigreeFunction_High <= 0.5 & BloodPressure_Low <= 0.5,rule,-0.0401843288328332,0.06325301204819277,0.00978156797293688
1346,BMI_Low <= 0.5 & Pregnancies_Medium <= 0.5 & Age_Medium <= 0.5 & Age_Low > 0.5 & Glucose_High > 0.5 & SkinThickness_High <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,0.37994663444161436,0.02108433734939759,0.05458523931329665
1642,Age_Low > 0.5 & Glucose_Low <= 0.5 & BMI_Low <= 0.5 & Glucose_High <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & Pregnancies_Medium <= 0.5 & BMI_High > 0.5 & BloodPressure_Medium <= 0.5,rule,0.32079906900581573,0.011627906976744186,0.034390945099503335
1997,Glucose_High <= 0.5 & BMI_Low <= 0.5 & Glucose_Medium > 0.5 & Pregnancies_Low <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & BloodPressure_Medium > 0.5 & BMI_High <= 0.5 & Pregnancies_Medium > 0.5 & SkinThickness_Medium <= 0.5 & SkinThickness_High <= 0.5,rule,0.10396044260336476,0.01775147928994083,0.013727646481740222
2178,BMI_Medium > 0.5 & BloodPressure_High <= 0.5 & DiabetesPedigreeFunction_Low > 0.5 & Glucose_High <= 0.5 & Pregnancies_Low <= 0.5 & Pregnancies_High <= 0.5 & SkinThickness_High <= 0.5 & SkinThickness_Low > 0.5 & Glucose_Low <= 0.5,rule,0.24446869350324818,0.011661807580174927,0.026245749309782025
