,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
0,Pregnancies_Low,¬ Age_Low,0.1641791044776119,0.2507122507122507,0.7723090021940597,1,1,79,79
1,Outcome,¬ Age_Low,0.1641791044776119,0.5057471264367817,0.7723090021940597,1,,,
2,Pregnancies_Medium,Outcome,0.1100746268656716,0.4609375,1.4198994252873562,1,0,0,41
3,Outcome,Pregnancies_Medium,0.1100746268656716,0.339080459770115,1.4198994252873565,1,,,
4,Glucose_Medium,¬ Age_Low,0.169776119402985,0.2817337461300309,0.8678694708373367,1,1,77,77
5,Outcome,¬ Age_Low,0.169776119402985,0.5229885057471264,0.8678694708373367,1,,,
6,Glucose_High,Outcome,0.1436567164179104,0.719626168224299,2.2167794607369213,1,0,0,26
7,Outcome,Glucose_High,0.1436567164179104,0.4425287356321839,2.2167794607369213,1,,,
8,BloodPressure_Medium,Outcome,0.2145522388059701,0.3257790368271954,1.0035492168929698,1,0,0,83
9,Outcome,BloodPressure_Medium,0.2145522388059701,0.6609195402298851,1.0035492168929698,1,,,
10,SkinThickness_Low,¬ Age_Low,0.1156716417910447,0.2660944206008583,0.819693157712989,1,1,61,61
11,Outcome,¬ Age_Low,0.1156716417910447,0.3563218390804598,0.819693157712989,1,,,
12,SkinThickness_Medium,Outcome,0.1716417910447761,0.3636363636363636,1.1201671891327063,1,0,0,61
13,Outcome,SkinThickness_Medium,0.1716417910447761,0.5287356321839081,1.1201671891327063,1,,,
14,BMI_Medium,Outcome,0.2164179104477611,0.3866666666666666,1.191111111111111,1,0,0,74
15,Outcome,BMI_Medium,0.2164179104477611,0.6666666666666666,1.1911111111111112,1,,,
16,DiabetesPedigreeFunction_Low,¬ Age_Low,0.169776119402985,0.2757575757575757,0.8494601184256357,1,1,84,84
17,Outcome,¬ Age_Low,0.169776119402985,0.5229885057471264,0.8494601184256357,1,,,
18,DiabetesPedigreeFunction_Medium,Outcome,0.1063432835820895,0.3725490196078431,1.1476222672977237,1,0,0,40
19,Outcome,DiabetesPedigreeFunction_Medium,0.1063432835820895,0.3275862068965517,1.1476222672977237,1,,,
20,Age_Low,¬ Age_Low,0.1735074626865671,0.2547945205479452,0.7848842701936704,1,1,88,88
21,Outcome,¬ Age_Low,0.1735074626865671,0.5344827586206897,0.7848842701936704,1,,,
22,Age_Medium,Outcome,0.1119402985074626,0.4838709677419355,1.4905450500556174,1,0,0,35
23,Outcome,Age_Medium,0.1119402985074626,0.3448275862068966,1.4905450500556174,1,,,
24,Pregnancies_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.1063432835820895,0.2511013215859031,0.7735075193680693,2,1,43,43
25,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1063432835820895,0.4956521739130434,0.756893348197696,2,,,
26,Pregnancies_Low ⊗ Outcome,¬ Age_Low,0.1063432835820895,0.6477272727272727,0.9835178985320628,2,,,
27,Outcome,¬ Age_Low,0.1063432835820895,0.3275862068965517,0.7735075193680693,1,,,
28,Outcome,¬ Age_Low,0.1063432835820895,0.3275862068965517,0.7735075193680693,1,,,
29,Pregnancies_Low ⊗ BMI_Medium,¬ Age_Low,0.1119402985074626,0.3225806451612903,0.9936967000370782,2,1,38,38
30,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1119402985074626,0.5172413793103449,0.789861479516652,2,,,
31,Pregnancies_Low ⊗ Outcome,BMI_Medium,0.1119402985074626,0.6818181818181819,1.2181818181818185,2,,,
32,BMI_Medium,Pregnancies_Low,0.1119402985074626,0.2,1.2181818181818185,1,,,
33,BMI_Medium,Outcome,0.1119402985074626,0.2,1.2181818181818185,1,0,0,74
34,Outcome,¬ Age_Low,0.1119402985074626,0.3448275862068966,0.9936967000370784,1,,,
35,Outcome,¬ Age_Low,0.1119402985074626,0.3448275862068966,0.9936967000370784,1,,,
36,Pregnancies_Low ⊗ Age_Low,¬ Age_Low,0.1287313432835821,0.2247557003257329,0.6923508929574302,2,1,68,68
37,Pregnancies_Low ⊗ Outcome,Age_Low,0.1287313432835821,0.7840909090909092,1.1514321295143215,2,,,
38,Outcome ⊗ Age_Low,Pregnancies_Low,0.1287313432835821,0.7419354838709677,1.1329841007260362,2,,,
39,Outcome,¬ Age_Low,0.1287313432835821,0.396551724137931,0.6923508929574301,1,,,
40,Outcome,¬ Age_Low,0.1287313432835821,0.396551724137931,0.6923508929574301,1,,,
41,Glucose_Medium ⊗ BloodPressure_Medium,¬ Age_Low,0.1231343283582089,0.3113207547169811,0.959011060507482,2,1,44,44
42,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1231343283582089,0.5739130434782608,0.9523758244716648,2,,,
43,Outcome ⊗ Glucose_Medium,BloodPressure_Medium,0.1231343283582089,0.7252747252747253,1.1012670049497244,2,,,
44,Glucose_Medium,¬ Age_Low,0.1231343283582089,0.2043343653250773,0.9523758244716648,1,1,77,77
45,Glucose_Medium,¬ Age_Low,0.1231343283582089,0.2043343653250773,0.9523758244716648,1,,,
46,Outcome,¬ Age_Low,0.1231343283582089,0.3793103448275862,0.959011060507482,1,,,
47,Outcome,¬ Age_Low,0.1231343283582089,0.3793103448275862,0.959011060507482,1,,,
48,Glucose_Medium ⊗ BMI_Medium,Outcome,0.1100746268656716,0.339080459770115,1.0445237151539175,2,0,0,42
49,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1100746268656716,0.5086206896551725,0.8440269029571902,2,,,
50,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1100746268656716,0.6483516483516484,1.1583882783882786,2,,,
51,Outcome,Glucose_Medium,0.1100746268656716,0.339080459770115,1.0445237151539175,1,,,
52,Outcome,BMI_Medium,0.1100746268656716,0.339080459770115,1.0445237151539175,1,,,
53,SkinThickness_Medium ⊗ BloodPressure_Medium,Outcome,0.1063432835820895,0.3333333333333333,1.0268199233716475,2,0,0,40
54,Outcome ⊗ BloodPressure_Medium,SkinThickness_Medium,0.1063432835820895,0.4956521739130434,1.0500773328750643,2,,,
55,Outcome ⊗ SkinThickness_Medium,¬ Age_Low,0.1063432835820895,0.6195652173913043,0.9407562507697992,2,,,
56,SkinThickness_Medium,Outcome,0.1063432835820895,0.225296442687747,1.0500773328750643,1,0,0,61
57,SkinThickness_Medium,BloodPressure_Medium,0.1063432835820895,0.225296442687747,1.0500773328750643,1,,,
58,Outcome,SkinThickness_Medium,0.1063432835820895,0.3275862068965517,1.0268199233716475,1,,,
59,Outcome,BloodPressure_Medium,0.1063432835820895,0.3275862068965517,1.0268199233716475,1,,,
60,BMI_Medium ⊗ BloodPressure_Medium,Outcome,0.1417910447761194,0.3799999999999999,1.170574712643678,2,0,0,50
61,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1417910447761194,0.6608695652173913,1.180753623188406,2,,,
62,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1417910447761194,0.6551724137931034,0.9948227019634658,2,,,
63,BloodPressure_Medium,¬ Age_Low,0.1417910447761194,0.2152974504249291,0.9948227019634658,1,1,83,83
64,BloodPressure_Medium,¬ Age_Low,0.1417910447761194,0.2152974504249291,0.9948227019634658,1,,,
65,BMI_Medium,Outcome,0.1417910447761194,0.2533333333333333,1.180753623188406,1,0,0,74
66,BMI_Medium,BloodPressure_Medium,0.1417910447761194,0.2533333333333333,1.180753623188406,1,,,
67,Outcome,BMI_Medium,0.1417910447761194,0.4367816091954022,1.170574712643678,1,,,
68,Outcome,BloodPressure_Medium,0.1417910447761194,0.4367816091954022,1.170574712643678,1,,,
69,DiabetesPedigreeFunction_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.1119402985074626,0.2727272727272727,0.8401253918495297,2,1,56,56
70,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1119402985074626,0.5217391304347826,0.8474308300395258,2,,,
71,Outcome ⊗ DiabetesPedigreeFunction_Low,BloodPressure_Medium,0.1119402985074626,0.6593406593406594,1.001151822681568,2,,,
72,Outcome,¬ Age_Low,0.1119402985074626,0.3448275862068966,0.8401253918495298,1,,,
73,Outcome,¬ Age_Low,0.1119402985074626,0.3448275862068966,0.8401253918495298,1,,,
74,Age_Low ⊗ BloodPressure_Medium,¬ Age_Low,0.1175373134328358,0.2635983263598326,0.8120040398210937,2,1,54,54
75,Outcome ⊗ BloodPressure_Medium,¬ Age_Low,0.1175373134328358,0.5478260869565218,0.80447885646218,2,,,
76,Outcome ⊗ Age_Low,BloodPressure_Medium,0.1175373134328358,0.6774193548387097,1.0286027597550946,2,,,
77,Outcome,¬ Age_Low,0.1175373134328358,0.3620689655172414,0.8120040398210937,1,,,
78,Outcome,¬ Age_Low,0.1175373134328358,0.3620689655172414,0.8120040398210937,1,,,
79,BMI_Medium ⊗ SkinThickness_Medium,Outcome,0.1156716417910447,0.369047619047619,1.1368363437328954,2,0,0,43
80,Outcome ⊗ BMI_Medium,SkinThickness_Medium,0.1156716417910447,0.5344827586206897,1.1323429194493664,2,,,
81,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1156716417910447,0.6739130434782609,1.2040579710144927,2,,,
82,BMI_Medium,Outcome,0.1156716417910447,0.2066666666666667,1.204057971014493,1,0,0,74
83,BMI_Medium,SkinThickness_Medium,0.1156716417910447,0.2066666666666667,1.204057971014493,1,,,
84,SkinThickness_Medium,Outcome,0.1156716417910447,0.2450592885375494,1.1323429194493664,1,0,0,61
85,SkinThickness_Medium,BMI_Medium,0.1156716417910447,0.2450592885375494,1.1323429194493664,1,,,
86,Outcome,BMI_Medium,0.1156716417910447,0.3563218390804598,1.1368363437328954,1,,,
87,Outcome,SkinThickness_Medium,0.1156716417910447,0.3563218390804598,1.1368363437328954,1,,,
88,BMI_Medium ⊗ DiabetesPedigreeFunction_Low,¬ Age_Low,0.1063432835820895,0.3114754098360656,0.959487469380064,2,1,50,50
89,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1063432835820895,0.4913793103448276,0.7981191222570534,2,,,
90,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.1063432835820895,0.6263736263736264,1.119120879120879,2,,,
91,Outcome,¬ Age_Low,0.1063432835820895,0.3275862068965517,0.959487469380064,1,,,
92,Outcome,¬ Age_Low,0.1063432835820895,0.3275862068965517,0.959487469380064,1,,,
93,BMI_Medium ⊗ Age_Low,¬ Age_Low,0.1119402985074626,0.3174603174603175,0.9779237365444264,2,1,44,44
94,Outcome ⊗ BMI_Medium,¬ Age_Low,0.1119402985074626,0.5172413793103449,0.759565422768068,2,,,
95,Outcome ⊗ Age_Low,BMI_Medium,0.1119402985074626,0.6451612903225806,1.1526881720430109,2,,,
96,BMI_Medium,Outcome,0.1119402985074626,0.2,1.1526881720430109,1,0,0,74
97,BMI_Medium,Age_Low,0.1119402985074626,0.2,1.1526881720430109,1,,,
98,Outcome,¬ Age_Low,0.1119402985074626,0.3448275862068966,0.9779237365444264,1,,,
99,Outcome,¬ Age_Low,0.1119402985074626,0.3448275862068966,0.9779237365444264,1,,,
