,antecedents,consequents,support,confidence,lift,antecedents_length,n_violation,n_violation (instance),n_evaluation (instance)
0,Glucose_High,Outcome,0.1436567164179104,0.719626168224299,2.2167794607369213,1,0,0,26
1,Outcome,BloodPressure_Medium,0.2145522388059701,0.6609195402298851,1.0035492168929698,1,,,
2,Outcome,BMI_Medium,0.2164179104477611,0.6666666666666666,1.1911111111111112,1,,,
3,Pregnancies_Low ⊗ Outcome,¬ BMI_Medium,0.1063432835820895,0.6477272727272727,0.9835178985320628,2,,,
4,Pregnancies_Low ⊗ Outcome,BMI_Medium,0.1119402985074626,0.6818181818181819,1.2181818181818185,2,,,
5,Pregnancies_Low ⊗ Outcome,Age_Low,0.1287313432835821,0.7840909090909092,1.1514321295143215,2,,,
6,Outcome ⊗ Age_Low,Pregnancies_Low,0.1287313432835821,0.7419354838709677,1.1329841007260362,2,,,
7,Outcome ⊗ Glucose_Medium,BloodPressure_Medium,0.1231343283582089,0.7252747252747253,1.1012670049497244,2,,,
8,Outcome ⊗ Glucose_Medium,BMI_Medium,0.1100746268656716,0.6483516483516484,1.1583882783882786,2,,,
9,Outcome ⊗ SkinThickness_Medium,¬ BMI_Medium,0.1063432835820895,0.6195652173913043,0.9407562507697992,2,,,
10,Outcome ⊗ BloodPressure_Medium,BMI_Medium,0.1417910447761194,0.6608695652173913,1.180753623188406,2,,,
11,Outcome ⊗ BMI_Medium,¬ BMI_Medium,0.1417910447761194,0.6551724137931034,0.9948227019634658,2,,,
12,Outcome ⊗ DiabetesPedigreeFunction_Low,BloodPressure_Medium,0.1119402985074626,0.6593406593406594,1.001151822681568,2,,,
13,Outcome ⊗ Age_Low,BloodPressure_Medium,0.1175373134328358,0.6774193548387097,1.0286027597550946,2,,,
14,Outcome ⊗ SkinThickness_Medium,BMI_Medium,0.1156716417910447,0.6739130434782609,1.2040579710144927,2,,,
15,Outcome ⊗ DiabetesPedigreeFunction_Low,BMI_Medium,0.1063432835820895,0.6263736263736264,1.119120879120879,2,,,
16,Outcome ⊗ Age_Low,BMI_Medium,0.1119402985074626,0.6451612903225806,1.1526881720430109,2,,,
