,rule,type,coef,support,importance
0,Pregnancies_Low,linear,-0.27046677815914716,1.0,0.13011987372829
3,Glucose_Low,linear,-1.4025883112670225,1.0,0.5566711449382882
5,Glucose_High,linear,1.3320017025611515,1.0,0.5415417323327466
12,BMI_Low,linear,-0.5854486661724182,1.0,0.27245139416384456
14,BMI_High,linear,0.015275180793356739,1.0,0.005019292051600669
15,DiabetesPedigreeFunction_Low,linear,-0.3289573353054247,1.0,0.16001672051423765
18,Age_Low,linear,-0.2289369626484919,1.0,0.10654084337916664
19,Age_Medium,linear,0.10387375841348982,1.0,0.04452211109748106
469,Glucose_High <= 0.5 & Glucose_Low <= 0.5 & BloodPressure_High > 0.5 & SkinThickness_Low > 0.5 & BMI_Medium > 0.5 & DiabetesPedigreeFunction_Low > 0.5,rule,-0.4499595867173127,0.014970059880239521,0.05463991229178335
487,Glucose_High > 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & BMI_Low <= 0.5 & Age_Medium <= 0.5 & SkinThickness_High <= 0.5 & Pregnancies_Medium <= 0.5,rule,0.4284580379906713,0.02694610778443114,0.06937847718682918
1331,BMI_Low <= 0.5 & Pregnancies_Medium <= 0.5 & Age_Medium <= 0.5 & Glucose_Low <= 0.5 & Glucose_High <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & BMI_Medium > 0.5 & BloodPressure_Medium <= 0.5 & Age_High <= 0.5 & SkinThickness_Medium <= 0.5,rule,-0.012906580074341168,0.02710843373493976,0.002096020917148498
1782,BMI_Medium > 0.5 & Glucose_Low <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & BloodPressure_Medium <= 0.5 & DiabetesPedigreeFunction_High > 0.5,rule,0.07734443922719486,0.021212121212121213,0.011144624400038867
1880,Glucose_High <= 0.5 & Age_Medium <= 0.5 & DiabetesPedigreeFunction_High <= 0.5 & BloodPressure_Low <= 0.5 & Glucose_Medium > 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & Pregnancies_Low > 0.5 & BMI_Medium > 0.5 & Age_High <= 0.5,rule,-0.17384742513394985,0.038348082595870206,0.03338482012942613
2358,BMI_Low > 0.5 & Age_Medium <= 0.5 & Pregnancies_Low > 0.5 & BloodPressure_Low > 0.5,rule,-0.539483005412786,0.07669616519174041,0.14356114478042148
2852,Pregnancies_Low > 0.5 & BMI_Medium > 0.5 & Glucose_Low <= 0.5 & Age_High <= 0.5 & SkinThickness_High <= 0.5 & Age_Low <= 0.5,rule,0.040266590843884655,0.015337423312883436,0.004948399793273337
3033,Glucose_High <= 0.5 & Glucose_Low <= 0.5 & Age_Medium <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & Pregnancies_High <= 0.5 & SkinThickness_High <= 0.5 & BloodPressure_Low > 0.5,rule,-0.2544191030147693,0.038922155688622756,0.049207062819273825
3362,Age_Low > 0.5 & Glucose_Low <= 0.5 & BloodPressure_High <= 0.5 & Pregnancies_Low > 0.5 & DiabetesPedigreeFunction_Medium <= 0.5 & Glucose_Medium > 0.5 & BMI_Medium <= 0.5,rule,-0.01647747503059901,0.08771929824561403,0.0046612509030822015
4031,Glucose_High <= 0.5 & Age_Low > 0.5 & BMI_Low > 0.5 & Pregnancies_Medium <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5,rule,-0.05704360650368222,0.07605633802816901,0.015121588873403594
4182,BMI_Low > 0.5 & Age_Medium <= 0.5 & DiabetesPedigreeFunction_Low <= 0.5 & Pregnancies_Medium <= 0.5,rule,-0.49964565917046805,0.0771513353115727,0.13332116080070028
4310,BMI_Low <= 0.5 & Glucose_High > 0.5 & Pregnancies_High <= 0.5 & Age_Medium > 0.5 & DiabetesPedigreeFunction_Low > 0.5,rule,0.09362734742180605,0.02346041055718475,0.01417148791342136
4681,Pregnancies_Medium > 0.5 & Glucose_High <= 0.5 & Glucose_Medium <= 0.5,rule,-0.018749085701934596,0.04142011834319527,0.003735940207734387
4692,Pregnancies_Medium > 0.5 & Glucose_High <= 0.5 & Glucose_Medium > 0.5 & DiabetesPedigreeFunction_High <= 0.5 & BloodPressure_High <= 0.5 & BMI_High <= 0.5 & Age_High <= 0.5 & SkinThickness_Low > 0.5 & BMI_Medium > 0.5,rule,0.32969561240238926,0.020710059171597635,0.0469525824721842
4940,Age_Medium <= 0.5 & DiabetesPedigreeFunction_High > 0.5 & BMI_Medium <= 0.5,rule,-0.23122483749032507,0.02608695652173913,0.03685583722967922
7718,Age_Low > 0.5 & Glucose_Low > 0.5 & BMI_Medium <= 0.5,rule,-0.035639778744565254,0.0943952802359882,0.010420282135803946
7804,Pregnancies_Low > 0.5 & DiabetesPedigreeFunction_High <= 0.5 & Glucose_High <= 0.5 & Age_Low > 0.5 & SkinThickness_Medium <= 0.5 & Glucose_Low <= 0.5 & BMI_Medium <= 0.5 & BloodPressure_Medium > 0.5,rule,-0.21009384615483206,0.05846153846153846,0.04929098358473611
