,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
1,'Glucose_High','Outcome',0.208955223880597,0.34701492537313433,0.15298507462686567,0.7321428571428572,2.109831029185868,0.08047449320561373,2.4378109452736325,0.664979291302347
92,"'Glucose_High', 'BMI_Medium'",'Outcome',0.13805970149253732,0.34701492537313433,0.1044776119402985,0.7567567567567567,2.180761406567858,0.05656883492982846,2.684494195688225,0.6281694495980209
94,'Glucose_High',"'BMI_Medium', 'Outcome'",0.208955223880597,0.23507462686567165,0.1044776119402985,0.5,2.126984126984127,0.05535754065493428,1.5298507462686568,0.6698113207547168
338,"'SkinThickness_Low', 'Glucose_Medium', 'Pregnancies_Low'",'BMI_Low',0.20149253731343283,0.31716417910447764,0.11567164179104478,0.5740740740740741,1.8100217864923747,0.051765426598351524,1.6031797534068783,0.5604461863129334
343,"'Glucose_Medium', 'BMI_Low'","'SkinThickness_Low', 'Pregnancies_Low'",0.20335820895522388,0.291044776119403,0.11567164179104478,0.5688073394495413,1.9543636791343213,0.05648529739362887,1.6441727532550015,0.6129787716249906
435,"'SkinThickness_Low', 'DiabetesPedigreeFunction_Low', 'Pregnancies_Low'",'BMI_Low',0.18470149253731344,0.31716417910447764,0.10820895522388059,0.5858585858585859,1.8471776589423647,0.04962825796391177,1.648798689479432,0.5625345222125778
439,"'DiabetesPedigreeFunction_Low', 'BMI_Low'","'SkinThickness_Low', 'Pregnancies_Low'",0.20149253731343283,0.291044776119403,0.10820895522388059,0.537037037037037,1.8452041785375117,0.04956560481176208,1.5313432835820893,0.5736384144376411
445,"'Pregnancies_Low', 'BMI_Low'","'SkinThickness_Low', 'Age_Low'",0.23134328358208955,0.29850746268656714,0.1417910447761194,0.6129032258064516,2.053225806451613,0.07273334818445087,1.8121890547263684,0.6673479816044967
446,"'Age_Low', 'BMI_Low'","'SkinThickness_Low', 'Pregnancies_Low'",0.24440298507462688,0.291044776119403,0.1417910447761194,0.5801526717557252,1.9933450773145427,0.07065883270216082,1.6886024423337853,0.659519168291098
552,"'SkinThickness_Low', 'DiabetesPedigreeFunction_Low', 'Age_Low'",'BMI_Low',0.1884328358208955,0.31716417910447764,0.10820895522388059,0.5742574257425742,1.8105998835177632,0.04844480953441745,1.6038701839639011,0.5516448672215616
