,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,frozenset({'Outcome'}),frozenset({'Pregnancies_Low'}),0.3208955223880597,0.6268656716417911,0.15111940298507462,0.47093023255813954,0.7512458471760797,-0.050038984183559815,0.7052648843693619,-0.3277701778385773
1,frozenset({'Pregnancies_Medium'}),frozenset({'Outcome'}),0.2630597014925373,0.3208955223880597,0.11194029850746269,0.425531914893617,1.326076199901039,0.027525618177767885,1.1821448313985627,0.33367088607594947
2,frozenset({'Outcome'}),frozenset({'Glucose_Medium'}),0.3208955223880597,0.6044776119402985,0.16791044776119404,0.5232558139534884,0.8656330749354006,-0.02606371129427487,0.8296323261740082,-0.18604651162790684
3,frozenset({'Glucose_High'}),frozenset({'Outcome'}),0.19776119402985073,0.3208955223880597,0.13992537313432835,0.7075471698113207,2.204914436156209,0.07646469146803296,2.322099181511796,0.6811782945736434
4,frozenset({'Outcome'}),frozenset({'Glucose_High'}),0.3208955223880597,0.19776119402985073,0.13992537313432835,0.436046511627907,2.204914436156209,0.07646469146803296,1.4225265425450069,0.8046886446886446
5,frozenset({'Outcome'}),frozenset({'BloodPressure_Medium'}),0.3208955223880597,0.6399253731343284,0.20149253731343283,0.627906976744186,0.9812190656993693,-0.0038566495878814833,0.9677005597014924,-0.027412172191984135
6,frozenset({'Outcome'}),frozenset({'SkinThickness_Medium'}),0.3208955223880597,0.46828358208955223,0.1623134328358209,0.5058139534883721,1.0801445381265635,0.012043328135442205,1.075943810359965,0.10925855753441972
7,frozenset({'Outcome'}),frozenset({'BMI_Medium'}),0.3208955223880597,0.5634328358208955,0.21828358208955223,0.6802325581395349,1.2073001694132142,0.03748050790822008,1.3652645861601085,0.25284117591809885
8,frozenset({'Outcome'}),frozenset({'DiabetesPedigreeFunction_Low'}),0.3208955223880597,0.6324626865671642,0.166044776119403,0.5174418604651163,0.818138162859299,-0.03690966807752283,0.7616435892825032,-0.24660465116279065
9,frozenset({'Outcome'}),frozenset({'Age_Low'}),0.3208955223880597,0.664179104477612,0.15671641791044777,0.48837209302325585,0.7353018029788346,-0.056415682780129206,0.6563772048846674,-0.34644322845417236
10,frozenset({'Age_Medium'}),frozenset({'Outcome'}),0.24067164179104478,0.3208955223880597,0.11940298507462686,0.49612403100775193,1.5460609338381108,0.04217253285809758,1.3477611940298508,0.4651412776412777
110,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'Pregnancies_Low'}),0.21828358208955223,0.6268656716417911,0.10074626865671642,0.46153846153846156,0.7362637362637363,-0.03608821563822677,0.6929637526652451,-0.3142389525368248
111,"frozenset({'Outcome', 'Pregnancies_Low'})",frozenset({'BMI_Medium'}),0.15111940298507462,0.5634328358208955,0.10074626865671642,0.6666666666666667,1.1832229580573952,0.01560063488527512,1.3097014925373136,0.18241758241758246
112,"frozenset({'Age_Low', 'Outcome'})",frozenset({'Pregnancies_Low'}),0.15671641791044777,0.6268656716417911,0.11380597014925373,0.7261904761904762,1.1584467120181405,0.015565827578525274,1.36275146009085,0.1621935296677788
113,"frozenset({'Outcome', 'Pregnancies_Low'})",frozenset({'Age_Low'}),0.15111940298507462,0.664179104477612,0.11380597014925373,0.7530864197530864,1.1338604522125122,0.0134356204054355,1.3600746268656716,0.1390740407133849
114,"frozenset({'Glucose_Medium', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.16791044776119404,0.6399253731343284,0.11567164179104478,0.6888888888888889,1.0765144152899253,0.008221485854310526,1.1573827292110872,0.08541877621871824
115,"frozenset({'Outcome', 'BloodPressure_Medium'})",frozenset({'Glucose_Medium'}),0.20149253731343283,0.6044776119402985,0.11567164179104478,0.5740740740740741,0.9497027892089621,-0.006126085987970584,0.9286177806619079,-0.062199604184336905
116,"frozenset({'Glucose_Medium', 'Outcome'})",frozenset({'BMI_Medium'}),0.16791044776119404,0.5634328358208955,0.10820895522388059,0.6444444444444444,1.1437821927888152,0.013602695477834686,1.227845149253731,0.15107468687181053
117,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'Glucose_Medium'}),0.21828358208955223,0.6044776119402985,0.10820895522388059,0.49572649572649574,0.820090746016672,-0.02373858320338605,0.7843410068302555,-0.21913758755864016
118,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.21828358208955223,0.6399253731343284,0.13805970149253732,0.6324786324786326,0.9883631108120905,-0.0016255012252171797,0.9797379382158974,-0.014838115209862257
119,"frozenset({'Outcome', 'BloodPressure_Medium'})",frozenset({'BMI_Medium'}),0.20149253731343283,0.5634328358208955,0.13805970149253732,0.6851851851851852,1.2160902624478784,0.02453218979728225,1.3867427568042143,0.22253094215711042
120,frozenset({'Outcome'}),"frozenset({'BMI_Medium', 'BloodPressure_Medium'})",0.3208955223880597,0.3712686567164179,0.13805970149253732,0.4302325581395349,1.1588173425265866,0.018921251949209197,1.1034876637222055,0.20181170181170197
121,"frozenset({'DiabetesPedigreeFunction_Low', 'Outcome'})",frozenset({'BloodPressure_Medium'}),0.166044776119403,0.6399253731343284,0.11007462686567164,0.6629213483146067,1.0359354014478985,0.0038183615504566587,1.0682213930348257,0.041595571228149865
122,"frozenset({'Outcome', 'BloodPressure_Medium'})",frozenset({'DiabetesPedigreeFunction_Low'}),0.20149253731343283,0.6324626865671642,0.11007462686567164,0.5462962962962963,0.8637605156779198,-0.01736188460681666,0.8100822418519645,-0.16494708994708993
123,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'SkinThickness_Medium'}),0.21828358208955223,0.46828358208955223,0.11567164179104478,0.5299145299145299,1.1316103108931794,0.013453024058810437,1.1311058344640434,0.14877973670028496
124,"frozenset({'Outcome', 'SkinThickness_Medium'})",frozenset({'BMI_Medium'}),0.1623134328358209,0.5634328358208955,0.11567164179104478,0.7126436781609196,1.2648245413716983,0.02421892403653375,1.5192537313432837,0.24994611681873702
125,"frozenset({'DiabetesPedigreeFunction_Low', 'Outcome'})",frozenset({'BMI_Medium'}),0.166044776119403,0.5634328358208955,0.11194029850746269,0.6741573033707865,1.196517598035568,0.01838521942526175,1.3398095728255275,0.19694258016405666
126,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'DiabetesPedigreeFunction_Low'}),0.21828358208955223,0.6324626865671642,0.11194029850746269,0.5128205128205129,0.8108312533091295,-0.02611592225439964,0.7544186959937157,-0.22985019759213304
127,"frozenset({'BMI_Medium', 'Outcome'})",frozenset({'Age_Low'}),0.21828358208955223,0.664179104477612,0.10261194029850747,0.47008547008547014,0.7077691347354269,-0.04236745377589664,0.6337265286470872,-0.3456285316750433
128,"frozenset({'Age_Low', 'Outcome'})",frozenset({'BMI_Medium'}),0.15671641791044777,0.5634328358208955,0.10261194029850747,0.6547619047619048,1.162093976663513,0.014312764535531292,1.2645393721049922,0.16540627514078834
